거래금액,거래유형,건축년도,년,대지면적,동리명,연면적,월,일,주택유형,중개사소재지,지번,법정동시군구코드,해제사유발생일,해제여부,시도명,시군구명,주소,법정동코드,법정동읍면동코드,lon,lat
70000,직거래,2009,2022,300.6,도마동,522.96,10,25,다가구, ,3*,30170, , ,대전광역시,서구,대전광역시 서구 도마동,3017010300.0,10300.0,127.38115530131,36.3160391986021
21000,중개거래,1983,2022,157.7,정림동,134.91,10,1,단독,대전 서구,1*,30170, , ,대전광역시,서구,대전광역시 서구 정림동,3017010400.0,10400.0,127.366714213649,36.3044951786302
54100,중개거래,2002,2022,201.1,용문동,399.24,10,28,다가구,대전 서구,2**,30170, , ,대전광역시,서구,대전광역시 서구 용문동,3017010500.0,10500.0,127.39153662262,36.3389135932139
99000,중개거래,2003,2022,386.0,괴정동,659.13,10,19,다가구,대전 서구,6*,30170, , ,대전광역시,서구,대전광역시 서구 괴정동,3017010800.0,10800.0,127.382068970091,36.3371418821154
61560,중개거래,1978,2022,377.1,괴정동,164.92,10,20,단독,대전 서구,8*,30170, , ,대전광역시,서구,대전광역시 서구 괴정동,3017010800.0,10800.0,127.382068970091,36.3371418821154
122000,중개거래,2008,2022,384.9,괴정동,623.39,10,28,다가구,대전 서구,4*,30170, , ,대전광역시,서구,대전광역시 서구 괴정동,3017010800.0,10800.0,127.382068970091,36.3371418821154
90000,중개거래,2009,2022,248.3,괴정동,493.57,10,31,다가구,대전 서구,4*,30170, , ,대전광역시,서구,대전광역시 서구 괴정동,3017010800.0,10800.0,127.382068970091,36.3371418821154
20000,직거래,1980,2022,120.3,가장동,117.73,10,11,다가구, ,5*,30170, , ,대전광역시,서구,대전광역시 서구 가장동,3017010900.0,10900.0,127.385188763848,36.330109894048
46500,중개거래,1983,2022,277.3,내동,126.04,10,1,단독,대전 서구,3*,30170, , ,대전광역시,서구,대전광역시 서구 내동,3017011000.0,11000.0,127.377362575419,36.3322111734858
37000,중개거래,1983,2022,187.6,내동,111.7,10,1,단독,대전 서구,3*,30170, , ,대전광역시,서구,대전광역시 서구 내동,3017011000.0,11000.0,127.377362575419,36.3322111734858
44000,중개거래,1997,2022,212.0,갈마동,436.43,10,7,다가구,대전 서구,1***,30170, , ,대전광역시,서구,대전광역시 서구 갈마동,3017011100.0,11100.0,127.367840159016,36.3526615199213
43000,중개거래,1997,2022,214.7,갈마동,493.09,10,7,다가구,대전 서구,1***,30170, , ,대전광역시,서구,대전광역시 서구 갈마동,3017011100.0,11100.0,127.367840159016,36.3526615199213
59000,중개거래,1997,2022,207.7,갈마동,459.71,10,15,단독,대전 유성구,1***,30170, , ,대전광역시,서구,대전광역시 서구 갈마동,3017011100.0,11100.0,127.367840159016,36.3526615199213
47200,중개거래,1982,2022,194.4,갈마동,140.96,10,25,단독,대전 서구,3**,30170, , ,대전광역시,서구,대전광역시 서구 갈마동,3017011100.0,11100.0,127.367840159016,36.3526615199213
50000,중개거래,2001,2022,334.0,월평동,610.17,10,14,다가구,대전 유성구,2*,30170, , ,대전광역시,서구,대전광역시 서구 월평동,3017011300.0,11300.0,127.357608933166,36.3546931857663
120000,직거래,2001,2022,209.3,월평동,449.03,10,16,다가구, ,1***,30170, , ,대전광역시,서구,대전광역시 서구 월평동,3017011300.0,11300.0,127.357608933166,36.3546931857663
42500,중개거래,2000,2022,359.4,흑석동,95.76,10,11,단독,대전 서구,1***,30170, , ,대전광역시,서구,대전광역시 서구 흑석동,3017011700.0,11700.0,127.347454272413,36.2636713049895
29000,직거래,1999,2022,613.0,장안동,133.08,10,17,단독, ,2**,30170, , ,대전광역시,서구,대전광역시 서구 장안동,3017012000.0,12000.0,127.348181412445,36.219882060227
77000,직거래,2011,2022,241.9,교촌동,470.03,10,29,다가구, ,6**,30200, , ,대전광역시,유성구,대전광역시 유성구 교촌동,3020010200.0,10200.0,127.312176002492,36.3077933526097
32000,중개거래,2004,2022,200.0,대정동,39.6,10,28,단독,"대전 서구, 대전 유성구",2**,30200, , ,대전광역시,유성구,대전광역시 유성구 대정동,3020010300.0,10300.0,127.331076169022,36.3148257990781
39000,중개거래,2002,2022,80.5,봉명동,80.5,10,8,단독,대전 유성구,5**,30200, , ,대전광역시,유성구,대전광역시 유성구 봉명동,3020011100.0,11100.0,127.345907414374,36.3549114724545
392000,직거래,2022,2022,584.6,구암동,915.59,10,28,다가구, ,6**,30200, , ,대전광역시,유성구,대전광역시 유성구 구암동,3020011200.0,11200.0,127.323679920393,36.3519385888595
91400,직거래,2017,2022,252.7,덕명동,388.23,10,14,다가구, ,5**,30200, , ,대전광역시,유성구,대전광역시 유성구 덕명동,3020011300.0,11300.0,127.297266017143,36.3514737208223
65000,직거래,2012,2022,209.7,복용동,413.88,10,20,다가구, ,5**,30200, , ,대전광역시,유성구,대전광역시 유성구 복용동,3020011600.0,11600.0,127.313157684658,36.3449987256122
139000,중개거래,2017,2022,233.4,지족동,448.06,10,24,다가구,대전 유성구,1***,30200, , ,대전광역시,유성구,대전광역시 유성구 지족동,3020012000.0,12000.0,127.31102533917,36.3802222170795
73000,직거래,2000,2022,206.5,지족동,334.73,10,26,다가구, ,9**,30200, , ,대전광역시,유성구,대전광역시 유성구 지족동,3020012000.0,12000.0,127.31102533917,36.3802222170795
91000,중개거래,1990,2022,194.0,궁동,360.09,10,3,다가구,대전 서구,4**,30200, , ,대전광역시,유성구,대전광역시 유성구 궁동,3020012200.0,12200.0,127.343422294907,36.3674377559455
85000,중개거래,1989,2022,234.4,궁동,172.68,10,12,단독,"대전 서구, 대전 유성구",4**,30200, , ,대전광역시,유성구,대전광역시 유성구 궁동,3020012200.0,12200.0,127.343422294907,36.3674377559455
76000,중개거래,2011,2022,239.2,하기동,375.76,10,13,다가구,대전 유성구,5**,30200, , ,대전광역시,유성구,대전광역시 유성구 하기동,3020013200.0,13200.0,127.327803174974,36.3915429263121
30500,중개거래,1981,2022,170.3,오정동,133.77,10,18,단독,대전 대덕구,4**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 오정동,3023010100.0,10100.0,127.409900161618,36.3538403567367
126000,중개거래,2008,2022,240.0,오정동,399.51,10,20,다가구,대전 대덕구,1**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 오정동,3023010100.0,10100.0,127.409900161618,36.3538403567367
20000,직거래,1981,2022,154.1,오정동,132.8,10,31,다가구, ,3**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 오정동,3023010100.0,10100.0,127.409900161618,36.3538403567367
5000,중개거래,1984,2022,148.0,읍내동,68.16,10,25,단독,대전 대덕구,4**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 읍내동,3023010300.0,10300.0,127.425306156536,36.3793112840074
18200,중개거래,1983,2022,194.5,신대동,69.36,10,14,단독,대전 대덕구,1**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 신대동,3023010500.0,10500.0,127.41829229941,36.3989562765438
17000,중개거래,1991,2022,141.1,송촌동,142.15,10,21,단독,대전 대덕구,2**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 송촌동,3023010700.0,10700.0,127.439967262996,36.3657586658524
29500,중개거래,1988,2022,171.8,중리동,144.8,10,10,단독,대전 대덕구,1**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 중리동,3023010900.0,10900.0,127.426420863562,36.3605737779523
42000,직거래,1989,2022,199.5,중리동,129.65,10,17,단독, ,3**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 중리동,3023010900.0,10900.0,127.426420863562,36.3605737779523
82000,중개거래,2010,2022,340.4,비래동,620.09,10,10,다가구,대전 대덕구,1**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 비래동,3023011000.0,11000.0,127.450017671709,36.3548963656834
19500,중개거래,1989,2022,189.58,비래동,112.34,10,21,다가구,대전 대덕구,1**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 비래동,3023011000.0,11000.0,127.450017671709,36.3548963656834
19500,중개거래,1989,2022,189.58,비래동,112.34,10,22,단독,대전 대덕구,1**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 비래동,3023011000.0,11000.0,127.450017671709,36.3548963656834
12900,중개거래,1942,2022,96.0,신일동,69.42,10,12,단독,대전 유성구,3*,30230, , ,대전광역시,대덕구,대전광역시 대덕구 신일동,3023011400.0,11400.0,127.407125999633,36.4380332799492
19000,중개거래,1986,2022,177.2,덕암동,108.93,10,13,단독,"대전 동구, 대전 유성구",*,30230, , ,대전광역시,대덕구,대전광역시 대덕구 덕암동,3023011500.0,11500.0,127.426856681678,36.4403037751322
21000,중개거래,1981,2022,327.0,평촌동,70.41,10,29,단독,대전 대덕구,2**,30230, , ,대전광역시,대덕구,대전광역시 대덕구 평촌동,3023011700.0,11700.0,127.435058247866,36.4326251203994
24000,중개거래,1975,2022,168.0,학성동,69.92,10,20,단독,울산 중구,4**,31110, , ,울산광역시,중구,울산광역시 중구 학성동,3111010100.0,10100.0,129.334665528981,35.5553880811035
71000,중개거래,1994,2022,199.6,학산동,330.6,10,18,단독,울산 남구,*,31110, , ,울산광역시,중구,울산광역시 중구 학산동,3111010200.0,10200.0,129.326076240871,35.5569994756363
62000,직거래,1986,2022,158.0,복산동,148.84,10,12,단독, ,3**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
40300,직거래,1978,2022,124.0,복산동,60.56,10,12,단독, ,3**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
47000,직거래,1995,2022,174.0,복산동,84.26,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
37000,직거래,1990,2022,132.0,복산동,133.11,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
13000,직거래,1973,2022,71.0,복산동,54.18,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
43920,직거래,1997,2022,132.0,복산동,177.35,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
45000,직거래,1988,2022,150.0,복산동,163.16,10,12,단독, ,3**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
35000,직거래,1983,2022,136.0,복산동,57.96,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
25000,직거래,1984,2022,100.0,복산동,29.4,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
78800,직거래,1978,2022,186.0,복산동,50.58,10,12,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 복산동,3111010300.0,10300.0,129.327040428185,35.5630395704029
150000,중개거래,1986,2022,337.0,성남동,969.16,10,11,단독,울산 중구,1**,31110, , ,울산광역시,중구,울산광역시 중구 성남동,3111010600.0,10600.0,129.318715349511,35.5533424659738
47000,직거래,1989,2022,136.0,우정동,147.01,10,3,단독, ,3*,31110, , ,울산광역시,중구,울산광역시 중구 우정동,3111010800.0,10800.0,129.312516733506,35.5552709011894
28000,직거래,2003,2022,165.9,태화동,257.04,10,28,다가구, ,8**,31110, , ,울산광역시,중구,울산광역시 중구 태화동,3111011100.0,11100.0,129.30448179333,35.5565421362362
44600,중개거래,2015,2022,194.5,다운동,93.43,10,6,단독,울산 중구,7**,31110, , ,울산광역시,중구,울산광역시 중구 다운동,3111011200.0,11200.0,129.275712620529,35.5562850978167
18000,중개거래,1995,2022,173.0,동동,161.34,10,3,단독,울산 중구,2**,31110, , ,울산광역시,중구,울산광역시 중구 동동,3111011300.0,11300.0,129.348652873801,35.5738725909684
28000,중개거래,1978,2022,238.0,동동,67.67,10,21,단독,울산 남구,2**,31110, , ,울산광역시,중구,울산광역시 중구 동동,3111011300.0,11300.0,129.348652873801,35.5738725909684
31000,중개거래,2009,2022,201.0,동동,98.39,10,25,단독,울산 중구,6**,31110, , ,울산광역시,중구,울산광역시 중구 동동,3111011300.0,11300.0,129.348652873801,35.5738725909684
59500,직거래,1986,2022,232.0,남외동,174.49,10,17,다가구, ,4**,31110, , ,울산광역시,중구,울산광역시 중구 남외동,3111011500.0,11500.0,129.347054025732,35.5647382468598
20000,중개거래,1991,2022,198.9,남외동,191.08,10,20,다가구,울산 중구,*,31110, , ,울산광역시,중구,울산광역시 중구 남외동,3111011500.0,11500.0,129.347054025732,35.5647382468598
27000,중개거래,1982,2022,201.5,반구동,84.96,10,4,단독,울산 중구,4**,31110, , ,울산광역시,중구,울산광역시 중구 반구동,3111011800.0,11800.0,129.341646169819,35.556405990254
20000,직거래,1995,2022,136.7,반구동,76.14,10,10,단독, ,6**,31110, , ,울산광역시,중구,울산광역시 중구 반구동,3111011800.0,11800.0,129.341646169819,35.556405990254
18950,중개거래,1990,2022,144.1,반구동,178.49,10,11,단독,울산 중구,6**,31110, , ,울산광역시,중구,울산광역시 중구 반구동,3111011800.0,11800.0,129.341646169819,35.556405990254
30500,중개거래,1985,2022,167.0,반구동,157.25,10,25,단독,울산 중구,8**,31110, , ,울산광역시,중구,울산광역시 중구 반구동,3111011800.0,11800.0,129.341646169819,35.556405990254
88800,중개거래,2006,2022,223.8,무거동,370.33,10,3,다가구,"울산 남구, 울산 울주군",1***,31140, , ,울산광역시,남구,울산광역시 남구 무거동,3114010100.0,10100.0,129.26072152021,35.5509734013774
57000,중개거래,1900,2022,262.6,무거동,135.32,10,30,단독,"울산 남구, 울산 울주군",1***,31140, , ,울산광역시,남구,울산광역시 남구 무거동,3114010100.0,10100.0,129.26072152021,35.5509734013774
103000,중개거래,2017,2022,195.0,신정동,360.92,10,3,단독,울산 남구,1**,31140, , ,울산광역시,남구,울산광역시 남구 신정동,3114010400.0,10400.0,129.306242049525,35.5286908183997
64000,중개거래,1976,2022,178.2,신정동,195.57,10,4,단독,울산 중구,5**,31140, , ,울산광역시,남구,울산광역시 남구 신정동,3114010400.0,10400.0,129.306242049525,35.5286908183997
36000,중개거래,1984,2022,155.2,신정동,147.39,10,6,단독,울산 남구,1**,31140, , ,울산광역시,남구,울산광역시 남구 신정동,3114010400.0,10400.0,129.306242049525,35.5286908183997
85000,중개거래,1987,2022,165.0,신정동,172.21,10,14,단독,울산 남구,1***,31140, , ,울산광역시,남구,울산광역시 남구 신정동,3114010400.0,10400.0,129.306242049525,35.5286908183997
38000,중개거래,1979,2022,150.2,신정동,137.66,10,25,단독,울산 남구,1**,31140, , ,울산광역시,남구,울산광역시 남구 신정동,3114010400.0,10400.0,129.306242049525,35.5286908183997
62800,중개거래,1996,2022,115.5,달동,135.0,10,20,단독,울산 남구,1***,31140, , ,울산광역시,남구,울산광역시 남구 달동,3114010500.0,10500.0,129.316532962709,35.5363579790753
78000,중개거래,1999,2022,330.0,선암동,511.7,10,10,단독,울산 남구,5**,31140, , ,울산광역시,남구,울산광역시 남구 선암동,3114010900.0,10900.0,129.338324957228,35.5149461218282
12550,중개거래,1983,2022,201.0,장생포동,42.35,10,30,단독,울산 남구,2**,31140, , ,울산광역시,남구,울산광역시 남구 장생포동,3114011800.0,11800.0,129.372382463874,35.5048737757681
25000,중개거래,1999,2022,144.8,방어동,112.17,10,10,단독,울산 동구,1***,31170, , ,울산광역시,동구,울산광역시 동구 방어동,3117010100.0,10100.0,129.423974129488,35.4862304417203
17000,직거래,1996,2022,172.0,방어동,88.18,10,12,단독, ,1**,31170, , ,울산광역시,동구,울산광역시 동구 방어동,3117010100.0,10100.0,129.423974129488,35.4862304417203
15000,직거래,2003,2022,142.7,화정동,177.48,10,5,다가구, ,6**,31170, , ,울산광역시,동구,울산광역시 동구 화정동,3117010200.0,10200.0,129.422615967737,35.4958845021463
17500,중개거래,1990,2022,232.0,화정동,161.26,10,14,단독,울산 동구,6**,31170, , ,울산광역시,동구,울산광역시 동구 화정동,3117010200.0,10200.0,129.422615967737,35.4958845021463
27500,중개거래,1989,2022,199.1,화정동,192.85,10,19,단독,울산 동구,1**,31170, , ,울산광역시,동구,울산광역시 동구 화정동,3117010200.0,10200.0,129.422615967737,35.4958845021463
38000,중개거래,2014,2022,816.0,호계동,134.1,10,11,단독,울산 중구,6**,31200, , ,울산광역시,북구,울산광역시 북구 호계동,3120010200.0,10200.0,129.362301739728,35.6287857351074
25400,직거래,2014,2022,401.0,대안동,76.19,10,25,단독, ,4**,31200, , ,울산광역시,북구,울산광역시 북구 대안동,3120011500.0,11500.0,129.399651334959,35.6507171117367
17000,중개거래,1986,2022,136.0,양정동,139.21,10,12,단독,울산 북구,4**,31200, , ,울산광역시,북구,울산광역시 북구 양정동,3120012400.0,12400.0,129.385345633831,35.5486505018826
58000,직거래,2015,2022,192.6,염포동,325.78,10,6,다가구, ,1***,31200, , ,울산광역시,북구,울산광역시 북구 염포동,3120012700.0,12700.0,129.394451689648,35.5306796772569
55000,중개거래,2006,2022,645.0,범서읍 척과리,99.56,10,29,단독,울산 울주군,6**,31710, , ,울산광역시,울주군,울산광역시 울주군 범서읍 척과리,3171025930.0,25930.0,129.260493395742,35.6283649423801
64000,직거래,2008,2022,243.7,삼남읍 교동리,404.73,10,14,다가구, ,1***,31710, , ,울산광역시,울주군,울산광역시 울주군 삼남읍 교동리,3171026521.0,26521.0,129.11896938571,35.5496238152564
20000,직거래,1960,2022,112.0,서생면 신암리,58.94,10,27,단독, ,4**,31710, , ,울산광역시,울주군,울산광역시 울주군 서생면 신암리,3171031021.0,31021.0,129.32206864881,35.3460385006873
58824,중개거래,2017,2022,567.0,서생면 용리,107.64,10,15,단독,부산 해운대구,1**,31710, , ,울산광역시,울주군,울산광역시 울주군 서생면 용리,3171031026.0,31026.0,129.323762975543,35.3677040124579
24500,중개거래,1998,2022,212.0,서생면 진하리,91.3,10,8,단독,울산 울주군,2**,31710, , ,울산광역시,울주군,울산광역시 울주군 서생면 진하리,3171031028.0,31028.0,129.344979466308,35.3808713763187
23000,직거래,1993,2022,242.0,서생면 진하리,82.43,10,12,단독, ,3*,31710, , ,울산광역시,울주군,울산광역시 울주군 서생면 진하리,3171031028.0,31028.0,129.344979466308,35.3808713763187
21880,중개거래,2007,2022,392.0,웅촌면 곡천리,93.01,10,6,단독,울산 울주군,7**,31710, , ,울산광역시,울주군,울산광역시 울주군 웅촌면 곡천리,3171034023.0,34023.0,129.203551190994,35.4686310753698
6220,중개거래,1960,2022,142.0,웅촌면 대대리,43.0,10,21,단독,울산 울주군,1***,31710, , ,울산광역시,울주군,울산광역시 울주군 웅촌면 대대리,3171034027.0,34027.0,129.200189701495,35.4442186525144
34500,중개거래,1900,2022,600.0,두동면 만화리,99.54,10,29,단독,울산 울주군,6**,31710, , ,울산광역시,울주군,울산광역시 울주군 두동면 만화리,3171036021.0,36021.0,129.24090920719,35.651888375313
43000,직거래,2013,2022,600.0,두동면 구미리,152.05,10,27,단독, ,6**,31710, , ,울산광역시,울주군,울산광역시 울주군 두동면 구미리,3171036022.0,36022.0,129.208154110903,35.6591976310882
15000,중개거래,2007,2022,456.0,상북면 지내리,88.78,10,26,단독,울산 북구,9**,31710, , ,울산광역시,울주군,울산광역시 울주군 상북면 지내리,3171038021.0,38021.0,129.112867833383,35.5947281761831
39500,중개거래,2017,2022,373.0,상북면 산전리,96.78,10,5,단독,울산 울주군,7**,31710, , ,울산광역시,울주군,울산광역시 울주군 상북면 산전리,3171038023.0,38023.0,129.091866995049,35.6008436951995
24600,중개거래,2011,2022,991.0,상북면 소호리,145.08,10,5,단독,울산 울주군,4**,31710, , ,울산광역시,울주군,울산광역시 울주군 상북면 소호리,3171038033.0,38033.0,129.088586553841,35.6730530560419
37000,중개거래,1900,2022,889.0,상북면 등억알프스리,36.0,10,13,단독,울산 울주군,2**,31710, , ,울산광역시,울주군,울산광역시 울주군 상북면 등억알프스리,3171038034.0,38034.0,129.070043687427,35.5561257776461
23000,직거래,1998,2022,1105.0,삼동면 조일리,270.0,10,21,단독, ,7**,31710, , ,울산광역시,울주군,울산광역시 울주군 삼동면 조일리,3171040022.0,40022.0,129.117334371919,35.4869104467078
95000,중개거래,2014,2022,379.0,조치원읍 남리,657.61,10,15,다가구,세종시,3**,36110,22.10.26,O,세종특별자치시,,세종특별자치시 조치원읍 남리,3611025027.0,25027.0,127.301917974426,36.5953444145139
95000,중개거래,2014,2022,379.0,조치원읍 남리,657.61,10,15,다가구,세종시,3**,36110, , ,세종특별자치시,,세종특별자치시 조치원읍 남리,3611025027.0,25027.0,127.301917974426,36.5953444145139
27000,중개거래,2018,2022,614.0,금남면 영곡리,59.84,10,26,단독,경기 용인처인구,1**,36110, , ,세종특별자치시,,세종특별자치시 금남면 영곡리,3611034041.0,34041.0,127.258954741741,36.4492317563028
65800,직거래,1993,2022,304.0,장군면 대교리,98.28,10,21,단독, ,5**,36110, , ,세종특별자치시,,세종특별자치시 장군면 대교리,3611035023.0,35023.0,127.215676141819,36.5172075057506
34000,중개거래,2000,2022,476.0,장군면 송문리,199.62,10,13,단독,세종시,3**,36110, , ,세종특별자치시,,세종특별자치시 장군면 송문리,3611035029.0,35029.0,127.188737098492,36.5164313186333
8800,직거래,1978,2022,205.0,연서면 신대리,46.94,10,21,단독, ,5**,36110, , ,세종특별자치시,,세종특별자치시 연서면 신대리,3611036029.0,36029.0,127.236246176721,36.5923891450826
57671,직거래,2012,2022,393.0,연서면 봉암리,375.64,10,24,다가구, ,5**,36110, , ,세종특별자치시,,세종특별자치시 연서면 봉암리,3611036033.0,36033.0,127.286200648675,36.5626212360342
11000,직거래,1948,2022,354.0,전동면 송정리,77.68,10,28,단독, ,3**,36110, , ,세종특별자치시,,세종특별자치시 전동면 송정리,3611038027.0,38027.0,127.237981137756,36.627504897211
84500,중개거래,2016,2022,160.0,파장동,293.99,10,6,다가구,경기 수원장안구,3**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 파장동,4111112900.0,12900.0,126.997419023951,37.3103196025958
41500,중개거래,1987,2022,118.4,파장동,195.21,10,30,다가구,경기 수원장안구,5**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 파장동,4111112900.0,12900.0,126.997419023951,37.3103196025958
42500,중개거래,1989,2022,186.3,정자동,278.45,10,6,단독,경기 수원장안구,3*,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 정자동,4111113000.0,13000.0,126.990841281045,37.3017558325298
40000,중개거래,1983,2022,135.7,정자동,130.18,10,31,단독,"경기 수원장안구, 경기 수원팔달구",5*,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 정자동,4111113000.0,13000.0,126.990841281045,37.3017558325298
178600,중개거래,2008,2022,660.0,이목동,195.52,10,12,단독,경기 수원장안구,5*,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 이목동,4111113100.0,13100.0,126.97819910328,37.3189026787412
20000,직거래,1969,2022,86.0,영화동,52.89,10,20,단독, ,2**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 영화동,4111113400.0,13400.0,127.014029745892,37.2931846908547
25000,직거래,1991,2022,128.0,송죽동,196.73,10,4,다가구, ,1**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 송죽동,4111113500.0,13500.0,127.006983971536,37.3005053421742
50000,중개거래,1989,2022,135.7,송죽동,225.01,10,20,단독,경기 수원장안구,4**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 송죽동,4111113500.0,13500.0,127.006983971536,37.3005053421742
60000,중개거래,1990,2022,175.1,송죽동,329.06,10,20,다가구,경기 수원장안구,4**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 송죽동,4111113500.0,13500.0,127.006983971536,37.3005053421742
168000,직거래,2022,2022,170.6,조원동,399.38,10,21,다가구, ,7**,41111, , ,경기도,수원시 장안구,경기도 수원시 장안구 조원동,4111113600.0,13600.0,127.01653986805,37.3019100094318
33100,중개거래,1982,2022,129.5,세류동,86.48,10,8,단독,경기 수원권선구,4**,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
35150,중개거래,1982,2022,123.4,세류동,87.67,10,11,단독,경기 수원권선구,4**,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
33200,중개거래,1982,2022,116.3,세류동,86.48,10,12,단독,경기 수원권선구,4**,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
66300,직거래,2022,2022,181.0,세류동,316.85,10,14,다가구, ,1***,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
55000,직거래,1979,2022,166.0,세류동,122.18,10,14,다가구, ,4**,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
82000,중개거래,1996,2022,248.1,세류동,340.42,10,22,다가구,경기 수원권선구,5**,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
19000,직거래,2022,2022,125.7,세류동,205.2,10,26,단독, ,1***,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 세류동,4111312600.0,12600.0,127.008053643212,37.262117386159
60000,중개거래,2022,2022,184.0,서둔동,421.94,10,26,단독,경기 성남수정구,2**,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 서둔동,4111313100.0,13100.0,126.986041722962,37.2726049621065
30000,직거래,2022,2022,156.0,탑동,156.94,10,19,단독, ,*,41113, , ,경기도,수원시 권선구,경기도 수원시 권선구 탑동,4111313300.0,13300.0,126.974151635341,37.2648972568596
61000,중개거래,1979,2022,238.0,고등동,135.18,10,13,단독,경기 수원팔달구,4*,41115, , ,경기도,수원시 팔달구,경기도 수원시 팔달구 고등동,4111513700.0,13700.0,127.001168088516,37.2734455492436
66000,중개거래,1988,2022,168.4,고등동,247.9,10,14,다가구,경기 수원팔달구,7*,41115, , ,경기도,수원시 팔달구,경기도 수원시 팔달구 고등동,4111513700.0,13700.0,127.001168088516,37.2734455492436
60500,중개거래,1994,2022,169.2,화서동,278.13,10,17,다가구,경기 수원권선구,8*,41115, , ,경기도,수원시 팔달구,경기도 수원시 팔달구 화서동,4111513800.0,13800.0,126.994759157061,37.2767576637953
50000,중개거래,1994,2022,147.9,화서동,229.91,10,17,다가구,경기 수원권선구,8*,41115, , ,경기도,수원시 팔달구,경기도 수원시 팔달구 화서동,4111513800.0,13800.0,126.994759157061,37.2767576637953
44500,중개거래,1991,2022,145.5,화서동,181.98,10,19,다가구,"경기 수원장안구, 경기 수원팔달구",1**,41115, , ,경기도,수원시 팔달구,경기도 수원시 팔달구 화서동,4111513800.0,13800.0,126.994759157061,37.2767576637953
18200,직거래,1976,2022,75.0,지동,61.71,10,4,단독, ,2**,41115, , ,경기도,수원시 팔달구,경기도 수원시 팔달구 지동,4111513900.0,13900.0,127.024708400375,37.2815595456455
70000,중개거래,1991,2022,201.6,매탄동,372.74,10,1,다가구,경기 수원영통구,1**,41117, , ,경기도,수원시 영통구,경기도 수원시 영통구 매탄동,4111710100.0,10100.0,127.040340286559,37.2704256011139
50000,직거래,1990,2022,161.0,매탄동,244.65,10,11,단독, ,1**,41117, , ,경기도,수원시 영통구,경기도 수원시 영통구 매탄동,4111710100.0,10100.0,127.040340286559,37.2704256011139
69000,중개거래,1995,2022,193.7,매탄동,462.6,10,15,단독,경기 수원영통구,8**,41117, , ,경기도,수원시 영통구,경기도 수원시 영통구 매탄동,4111710100.0,10100.0,127.040340286559,37.2704256011139
