거래금액,거래유형,건축년도,전용면적,법정동,법정동코드,아파트,층,년,월,일,시도명,시군구명,동리명,lon,lat
25000,중개거래,2021,83.409,무주읍 당산리,4573025022,리버뷰,8,2022,10,17,전라북도,무주군,당산리,127.676675331479,35.9859588362452
16000,중개거래,2018,65.5263,임실읍 이도리,4575025022,전북임실코아루더베스트,9,2022,10,5,전라북도,임실군,이도리,127.282573934467,35.6137492718965
6900,중개거래,2014,49.678,임실읍 이도리,4575025022,라오니아1,6,2022,10,6,전라북도,임실군,이도리,127.282573934467,35.6137492718965
6500,중개거래,2010,59.4,임실읍 이도리,4575025022,신우,6,2022,10,21,전라북도,임실군,이도리,127.282573934467,35.6137492718965
13000,직거래,2003,84.5911,운암면 마암리,4575032030,운암엘드호수가,4,2022,10,28,전라북도,임실군,마암리,127.127002876569,35.6293103721273
20500,직거래,2019,81.9865,오수면 오수리,4575035521,오수동성아파트,7,2022,10,4,전라북도,임실군,오수리,127.326408789234,35.5362823351848
20500,직거래,2019,81.9865,오수면 오수리,4575035521,오수동성아파트,9,2022,10,4,전라북도,임실군,오수리,127.326408789234,35.5362823351848
20500,직거래,2019,81.9865,오수면 오수리,4575035521,오수동성아파트,9,2022,10,4,전라북도,임실군,오수리,127.326408789234,35.5362823351848
6850,직거래,1996,59.4,오수면 오수리,4575035521,세원타워,8,2022,10,17,전라북도,임실군,오수리,127.326408789234,35.5362823351848
23800,직거래,2019,84.979,순창읍 남계리,4577025022,미르채아파트,2,2022,10,15,전라북도,순창군,남계리,127.144419140854,35.3708857800988
7500,중개거래,1999,59.86,순창읍 남계리,4577025022,대석,18,2022,10,26,전라북도,순창군,남계리,127.144419140854,35.3708857800988
20000,중개거래,2013,59.5347,고창읍 읍내리,4579025021,일군e~랑아파트,2,2022,10,7,전라북도,고창군,읍내리,126.700130988607,35.4328451380772
5230,중개거래,1998,38.955,고창읍 읍내리,4579025021,성산,5,2022,10,17,전라북도,고창군,읍내리,126.700130988607,35.4328451380772
5650,중개거래,1994,56.58,고창읍 읍내리,4579025021,미영,4,2022,10,27,전라북도,고창군,읍내리,126.700130988607,35.4328451380772
7000,직거래,1991,84.96,고창읍 교촌리,4579025022,유진청하,3,2022,10,20,전라북도,고창군,교촌리,126.70246220435,35.4373755038229
16700,중개거래,1995,59.92,고창읍 교촌리,4579025022,진흥하이츠2차,11,2022,10,20,전라북도,고창군,교촌리,126.70246220435,35.4373755038229
9000,중개거래,2000,39.63,고창읍 월곡리,4579025023,월곡주공,7,2022,10,6,전라북도,고창군,월곡리,126.727824717041,35.4369846806838
9400,중개거래,2000,39.5,고창읍 월곡리,4579025023,월곡주공,11,2022,10,12,전라북도,고창군,월곡리,126.727824717041,35.4369846806838
29400,중개거래,2009,84.9807,고창읍 석교리,4579025037,선운프라자,9,2022,10,7,전라북도,고창군,석교리,126.689434022851,35.4424261050203
23000,직거래,2009,84.9807,고창읍 석교리,4579025037,선운프라자,4,2022,10,19,전라북도,고창군,석교리,126.689434022851,35.4424261050203
6900,중개거래,1993,59.94,부안읍 동중리,4580025021,상원,3,2022,10,11,전라북도,부안군,동중리,126.734853527146,35.7321197116364
7040,중개거래,1997,59.925,부안읍 선은리,4580025023,대림낭주골,1,2022,10,8,전라북도,부안군,선은리,126.739233375271,35.7340327673956
6500,직거래,1997,59.925,부안읍 선은리,4580025023,대림낭주골,13,2022,10,10,전라북도,부안군,선은리,126.739233375271,35.7340327673956
7040,중개거래,1997,59.925,부안읍 선은리,4580025023,대림낭주골,1,2022,10,24,전라북도,부안군,선은리,126.739233375271,35.7340327673956
7400,중개거래,1997,59.925,부안읍 선은리,4580025023,대림낭주골,1,2022,10,26,전라북도,부안군,선은리,126.739233375271,35.7340327673956
7600,직거래,1995,59.815,부안읍 봉덕리,4580025024,부안현대,8,2022,10,7,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
6000,중개거래,1990,59.64,부안읍 봉덕리,4580025024,동영파크맨션(1),3,2022,10,11,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
9000,직거래,1995,73.3,부안읍 봉덕리,4580025024,부안현대,14,2022,10,11,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
16700,중개거래,2005,84.9234,부안읍 봉덕리,4580025024,하이안,10,2022,10,12,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
10900,중개거래,2003,51.74,부안읍 봉덕리,4580025024,봉덕주공2단지,1,2022,10,16,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
13950,직거래,2003,59.92,부안읍 봉덕리,4580025024,봉덕주공2단지,12,2022,10,17,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
8000,직거래,1998,49.62,부안읍 봉덕리,4580025024,봉덕주공,2,2022,10,21,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
15000,직거래,2005,84.9234,부안읍 봉덕리,4580025024,하이안,1,2022,10,24,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
33200,중개거래,2020,84.911,부안읍 봉덕리,4580025024,부안라온프라이빗,6,2022,10,24,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
27300,중개거래,2015,84.9,부안읍 봉덕리,4580025024,엘에이치,13,2022,10,24,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
6700,중개거래,1998,39.74,부안읍 봉덕리,4580025024,봉덕주공,8,2022,10,25,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
28000,중개거래,2019,84.9278,부안읍 봉덕리,4580025024,부안봉덕오투그란데,13,2022,10,25,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
18400,직거래,2005,84.9234,부안읍 봉덕리,4580025024,하이안,6,2022,10,25,전라북도,부안군,봉덕리,126.738619413679,35.7189513539764
6100,직거래,2000,45.954,변산면 지서리,4580036025,변산송림,7,2022,10,18,전라북도,부안군,지서리,126.539836047433,35.661510466531
17914,직거래,2022,59.9454,줄포면 줄포리,4580041021,노을애,9,2022,10,4,전라북도,부안군,줄포리,126.675381371877,35.58894080635
14200,중개거래,1991,137.62, 용당동,4611010100,종원골든하이츠,7,2022,10,2,전라남도,목포시,,126.391788949861,34.8059480149959
5200,중개거래,1988,70.11, 용당동,4611010100,초원파크맨션,5,2022,10,4,전라남도,목포시,,126.391788949861,34.8059480149959
23500,직거래,2016,84.9407, 용당동,4611010100,에드가채움,11,2022,10,28,전라남도,목포시,,126.391788949861,34.8059480149959
5500,중개거래,1981,75.6, 산정동,4611010200,삼학하이츠,4,2022,10,1,전라남도,목포시,,126.386637884066,34.8091167013334
6300,중개거래,1991,59.31, 산정동,4611010200,신안비치1,7,2022,10,4,전라남도,목포시,,126.386637884066,34.8091167013334
6800,중개거래,1991,59.31, 산정동,4611010200,신안비치1,4,2022,10,5,전라남도,목포시,,126.386637884066,34.8091167013334
11300,중개거래,1993,82.71, 산정동,4611010200,한성타워,3,2022,10,5,전라남도,목포시,,126.386637884066,34.8091167013334
9000,중개거래,1995,59.95, 산정동,4611010200,신안비치3차,8,2022,10,5,전라남도,목포시,,126.386637884066,34.8091167013334
6350,중개거래,1991,59.79, 산정동,4611010200,라인,8,2022,10,8,전라남도,목포시,,126.386637884066,34.8091167013334
12300,중개거래,2001,84.1513, 산정동,4611010200,영성써니빌,9,2022,10,9,전라남도,목포시,,126.386637884066,34.8091167013334
18250,중개거래,2003,84.7745, 산정동,4611010200,신안비치팔레스-1차,9,2022,10,9,전라남도,목포시,,126.386637884066,34.8091167013334
6500,중개거래,1996,59.84, 산정동,4611010200,청해,1,2022,10,9,전라남도,목포시,,126.386637884066,34.8091167013334
4700,직거래,1990,84.52, 산정동,4611010200,황실,6,2022,10,9,전라남도,목포시,,126.386637884066,34.8091167013334
7550,중개거래,1991,59.31, 산정동,4611010200,신안비치1,3,2022,10,10,전라남도,목포시,,126.386637884066,34.8091167013334
18000,중개거래,1991,127.67, 산정동,4611010200,신안비치1,15,2022,10,12,전라남도,목포시,,126.386637884066,34.8091167013334
7800,중개거래,1991,84.99, 산정동,4611010200,용일비치맨션,11,2022,10,13,전라남도,목포시,,126.386637884066,34.8091167013334
5200,직거래,1991,84.89, 산정동,4611010200,현대청호,3,2022,10,13,전라남도,목포시,,126.386637884066,34.8091167013334
8750,중개거래,1994,59.94, 산정동,4611010200,삼학타운,9,2022,10,15,전라남도,목포시,,126.386637884066,34.8091167013334
8000,직거래,1992,74.79, 산정동,4611010200,근화황제,8,2022,10,18,전라남도,목포시,,126.386637884066,34.8091167013334
6800,중개거래,1991,59.31, 산정동,4611010200,신안비치1,2,2022,10,19,전라남도,목포시,,126.386637884066,34.8091167013334
11000,중개거래,1991,84.945, 산정동,4611010200,현대산업개발,1,2022,10,19,전라남도,목포시,,126.386637884066,34.8091167013334
3200,중개거래,1993,54.28, 산정동,4611010200,송학가든빌라,5,2022,10,20,전라남도,목포시,,126.386637884066,34.8091167013334
7400,중개거래,1991,59.31, 산정동,4611010200,신안비치1,6,2022,10,20,전라남도,목포시,,126.386637884066,34.8091167013334
6700,중개거래,1993,59.46, 산정동,4611010200,한성타워,2,2022,10,21,전라남도,목포시,,126.386637884066,34.8091167013334
19200,중개거래,2003,84.8005, 산정동,4611010200,신안비치팔레스-1차,11,2022,10,21,전라남도,목포시,,126.386637884066,34.8091167013334
8000,중개거래,1991,59.31, 산정동,4611010200,신안비치1,6,2022,10,22,전라남도,목포시,,126.386637884066,34.8091167013334
8200,중개거래,1991,84.96, 산정동,4611010200,용일비치맨션,10,2022,10,24,전라남도,목포시,,126.386637884066,34.8091167013334
16500,중개거래,2001,126.6063, 산정동,4611010200,대송에이스빌,1,2022,10,25,전라남도,목포시,,126.386637884066,34.8091167013334
13900,중개거래,1991,84.945, 산정동,4611010200,현대산업개발,8,2022,10,25,전라남도,목포시,,126.386637884066,34.8091167013334
6500,직거래,1992,56.07, 산정동,4611010200,중앙하이츠,12,2022,10,25,전라남도,목포시,,126.386637884066,34.8091167013334
12300,중개거래,1993,84.84, 산정동,4611010200,신안비치2,2,2022,10,25,전라남도,목포시,,126.386637884066,34.8091167013334
6600,중개거래,1991,59.79, 산정동,4611010200,라인,7,2022,10,26,전라남도,목포시,,126.386637884066,34.8091167013334
7750,중개거래,1991,59.31, 산정동,4611010200,신안비치1,11,2022,10,26,전라남도,목포시,,126.386637884066,34.8091167013334
7300,중개거래,1991,59.31, 산정동,4611010200,신안비치1,1,2022,10,26,전라남도,목포시,,126.386637884066,34.8091167013334
15700,중개거래,2002,115.2694, 산정동,4611010200,근화밀레니엄빌리지,1,2022,10,27,전라남도,목포시,,126.386637884066,34.8091167013334
6400,중개거래,1991,59.79, 산정동,4611010200,라인,1,2022,10,28,전라남도,목포시,,126.386637884066,34.8091167013334
7500,직거래,1993,59.85, 산정동,4611010200,신안비치2,10,2022,10,28,전라남도,목포시,,126.386637884066,34.8091167013334
8300,중개거래,1992,84.87, 산정동,4611010200,종원상가,2,2022,10,28,전라남도,목포시,,126.386637884066,34.8091167013334
11000,중개거래,1991,84.945, 산정동,4611010200,현대산업개발,13,2022,10,29,전라남도,목포시,,126.386637884066,34.8091167013334
7150,중개거래,1996,49.62, 연산동,4611010300,연산주공4단지,5,2022,10,3,전라남도,목포시,,126.37713115616,34.8130093010454
7200,중개거래,1995,58.14, 연산동,4611010300,연산주공2단지아파트,14,2022,10,4,전라남도,목포시,,126.37713115616,34.8130093010454
32000,직거래,2017,84.7259, 연산동,4611010300,목포백련지구천년가아파트,3,2022,10,4,전라남도,목포시,,126.37713115616,34.8130093010454
7400,중개거래,1995,58.14, 연산동,4611010300,연산주공2단지아파트,3,2022,10,5,전라남도,목포시,,126.37713115616,34.8130093010454
12000,중개거래,1991,84.99, 연산동,4611010300,현대,10,2022,10,6,전라남도,목포시,,126.37713115616,34.8130093010454
5000,직거래,1995,37.67, 연산동,4611010300,연산주공2단지아파트,9,2022,10,11,전라남도,목포시,,126.37713115616,34.8130093010454
14800,중개거래,1998,84.9, 연산동,4611010300,연산주공5단지,9,2022,10,12,전라남도,목포시,,126.37713115616,34.8130093010454
34500,중개거래,2017,84.7259, 연산동,4611010300,목포백련지구천년가아파트,1,2022,10,13,전라남도,목포시,,126.37713115616,34.8130093010454
6000,직거래,1995,58.14, 연산동,4611010300,연산주공2단지아파트,13,2022,10,14,전라남도,목포시,,126.37713115616,34.8130093010454
21000,중개거래,2019,59.9858, 연산동,4611010300,목포용해2지구모아엘가에듀파크,5,2022,10,16,전라남도,목포시,,126.37713115616,34.8130093010454
9600,중개거래,1996,59.99, 연산동,4611010300,연산주공3단지,10,2022,10,17,전라남도,목포시,,126.37713115616,34.8130093010454
34000,중개거래,2017,84.7259, 연산동,4611010300,목포백련지구천년가아파트,7,2022,10,18,전라남도,목포시,,126.37713115616,34.8130093010454
5050,중개거래,1996,39.74, 연산동,4611010300,연산주공4단지,3,2022,10,23,전라남도,목포시,,126.37713115616,34.8130093010454
31300,직거래,2015,84.9913, 연산동,4611010300,용해7차골드클래스,12,2022,10,24,전라남도,목포시,,126.37713115616,34.8130093010454
6900,중개거래,1996,49.62, 연산동,4611010300,연산주공4단지,1,2022,10,25,전라남도,목포시,,126.37713115616,34.8130093010454
21400,중개거래,2019,59.9858, 연산동,4611010300,목포용해2지구모아엘가에듀파크,8,2022,10,26,전라남도,목포시,,126.37713115616,34.8130093010454
22000,중개거래,2019,59.9858, 연산동,4611010300,목포용해2지구모아엘가에듀파크,5,2022,10,28,전라남도,목포시,,126.37713115616,34.8130093010454
9600,중개거래,1991,84.99, 연산동,4611010300,현대,1,2022,10,29,전라남도,목포시,,126.37713115616,34.8130093010454
5400,중개거래,1990,84.83, 양동,4611010500,유달파크,7,2022,10,13,전라남도,목포시,,126.380158472062,34.7969655259384
2600,직거래,1978,48.89, 무안동,4611011300,제일맨션,5,2022,10,7,전라남도,목포시,,126.384450031799,34.7888170541041
3550,직거래,1978,60.3, 무안동,4611011300,제일맨션,3,2022,10,26,전라남도,목포시,,126.384450031799,34.7888170541041
15000,중개거래,1988,140.25, 대의동2가,4611013400,초원골드,4,2022,10,14,전라남도,목포시,,126.38258075528,34.7874735197143
15000,중개거래,1988,140.25, 대의동2가,4611013400,초원골드,4,2022,10,14,전라남도,목포시,,126.38258075528,34.7874735197143
12200,직거래,1998,84.975, 해안동4가,4611014500,송광비치타운,6,2022,10,4,전라남도,목포시,,126.379965978579,34.7818066671815
8000,직거래,1998,59.985, 해안동4가,4611014500,송광비치타운,7,2022,10,20,전라남도,목포시,,126.379965978579,34.7818066671815
7300,중개거래,1998,59.985, 해안동4가,4611014500,송광비치타운,5,2022,10,24,전라남도,목포시,,126.379965978579,34.7818066671815
27000,직거래,2016,84.9885, 죽교동,4611015700,목포죽교동신안실크밸리7차아파트,14,2022,10,5,전라남도,목포시,,126.375136328549,34.7998639688934
33750,중개거래,2016,110.25, 죽교동,4611015700,목포죽교동신안실크밸리7차아파트,5,2022,10,10,전라남도,목포시,,126.375136328549,34.7998639688934
27800,중개거래,2016,84.9885, 죽교동,4611015700,목포죽교동신안실크밸리7차아파트,15,2022,10,11,전라남도,목포시,,126.375136328549,34.7998639688934
33500,중개거래,2016,110.25, 죽교동,4611015700,목포죽교동신안실크밸리7차아파트,9,2022,10,12,전라남도,목포시,,126.375136328549,34.7998639688934
33500,중개거래,2016,110.25, 죽교동,4611015700,목포죽교동신안실크밸리7차아파트,9,2022,10,12,전라남도,목포시,,126.375136328549,34.7998639688934
33750,중개거래,2016,110.25, 죽교동,4611015700,목포죽교동신안실크밸리7차아파트,5,2022,10,19,전라남도,목포시,,126.375136328549,34.7998639688934
12100,중개거래,1995,84.95, 상동,4611015800,동아,1,2022,10,1,전라남도,목포시,,126.41416731379,34.8137773511389
6100,중개거래,1991,48.34, 상동,4611015800,비파1,1,2022,10,3,전라남도,목포시,,126.41416731379,34.8137773511389
6000,중개거래,1991,48.34, 상동,4611015800,비파1,5,2022,10,5,전라남도,목포시,,126.41416731379,34.8137773511389
6400,중개거래,1991,48.34, 상동,4611015800,비파1,10,2022,10,6,전라남도,목포시,,126.41416731379,34.8137773511389
7300,중개거래,1993,49.76, 상동,4611015800,비파3,7,2022,10,6,전라남도,목포시,,126.41416731379,34.8137773511389
9200,중개거래,1993,49.76, 상동,4611015800,비파3,4,2022,10,7,전라남도,목포시,,126.41416731379,34.8137773511389
4500,중개거래,1992,44.94, 상동,4611015800,주공2,13,2022,10,9,전라남도,목포시,,126.41416731379,34.8137773511389
14800,중개거래,1995,84.92, 상동,4611015800,신안,11,2022,10,12,전라남도,목포시,,126.41416731379,34.8137773511389
12800,중개거래,1994,59.9, 상동,4611015800,우성,10,2022,10,12,전라남도,목포시,,126.41416731379,34.8137773511389
3530,중개거래,1992,38.64, 상동,4611015800,주공2,13,2022,10,13,전라남도,목포시,,126.41416731379,34.8137773511389
18700,중개거래,1994,133.99, 상동,4611015800,우성,5,2022,10,14,전라남도,목포시,,126.41416731379,34.8137773511389
19000,중개거래,2002,84.8842, 상동,4611015800,호반리젠시빌,8,2022,10,15,전라남도,목포시,,126.41416731379,34.8137773511389
19800,중개거래,1995,115.35, 상동,4611015800,삼성,1,2022,10,16,전라남도,목포시,,126.41416731379,34.8137773511389
12700,중개거래,1994,59.9, 상동,4611015800,우성,3,2022,10,17,전라남도,목포시,,126.41416731379,34.8137773511389
11950,중개거래,1996,59.94, 상동,4611015800,신안2,11,2022,10,18,전라남도,목포시,,126.41416731379,34.8137773511389
16200,중개거래,1994,84.94, 상동,4611015800,우성,10,2022,10,18,전라남도,목포시,,126.41416731379,34.8137773511389
6850,중개거래,1991,48.34, 상동,4611015800,비파1,5,2022,10,19,전라남도,목포시,,126.41416731379,34.8137773511389
6300,중개거래,1993,44.94, 상동,4611015800,주공4,5,2022,10,19,전라남도,목포시,,126.41416731379,34.8137773511389
4000,중개거래,1992,38.64, 상동,4611015800,주공2,11,2022,10,19,전라남도,목포시,,126.41416731379,34.8137773511389
4400,중개거래,1991,28.17, 상동,4611015800,비파1,8,2022,10,20,전라남도,목포시,,126.41416731379,34.8137773511389
8200,직거래,1993,49.76, 상동,4611015800,비파3,13,2022,10,21,전라남도,목포시,,126.41416731379,34.8137773511389
11200,중개거래,1994,59.97, 상동,4611015800,하당초원타운,3,2022,10,21,전라남도,목포시,,126.41416731379,34.8137773511389
11200,중개거래,1994,59.97, 상동,4611015800,하당초원타운,3,2022,10,21,전라남도,목포시,,126.41416731379,34.8137773511389
4700,중개거래,1992,44.94, 상동,4611015800,주공2,15,2022,10,21,전라남도,목포시,,126.41416731379,34.8137773511389
17000,중개거래,1995,84.93, 상동,4611015800,삼성,3,2022,10,21,전라남도,목포시,,126.41416731379,34.8137773511389
27000,직거래,2019,77.1, 상동,4611015800,에메랄드퀸,14,2022,10,26,전라남도,목포시,,126.41416731379,34.8137773511389
4000,중개거래,1992,38.64, 상동,4611015800,주공2,8,2022,10,27,전라남도,목포시,,126.41416731379,34.8137773511389
31000,직거래,2019,84.68, 상동,4611015800,에메랄드퀸,40,2022,10,27,전라남도,목포시,,126.41416731379,34.8137773511389
4400,중개거래,1992,44.94, 상동,4611015800,주공2,15,2022,10,27,전라남도,목포시,,126.41416731379,34.8137773511389
15000,중개거래,1996,84.786, 상동,4611015800,현대,12,2022,10,28,전라남도,목포시,,126.41416731379,34.8137773511389
4000,중개거래,1992,38.64, 상동,4611015800,주공2,11,2022,10,29,전라남도,목포시,,126.41416731379,34.8137773511389
17300,중개거래,2002,84.8842, 상동,4611015800,호반리젠시빌,15,2022,10,29,전라남도,목포시,,126.41416731379,34.8137773511389
9350,중개거래,1994,74.05, 용해동,4611015900,금호타운,4,2022,10,4,전라남도,목포시,,126.399353322916,34.8165246861855
19200,중개거래,2007,84.784, 용해동,4611015900,신안인스빌,11,2022,10,4,전라남도,목포시,,126.399353322916,34.8165246861855
1800,직거래,1975,39.87, 용해동,4611015900,(구)용해(205-1),3,2022,10,4,전라남도,목포시,,126.399353322916,34.8165246861855
9900,중개거래,1992,84.97, 용해동,4611015900,동아,6,2022,10,6,전라남도,목포시,,126.399353322916,34.8165246861855
22900,중개거래,2019,59.75, 용해동,4611015900,용해지구천년가맘스카운티,14,2022,10,6,전라남도,목포시,,126.399353322916,34.8165246861855
18500,중개거래,2007,84.784, 용해동,4611015900,신안인스빌,13,2022,10,6,전라남도,목포시,,126.399353322916,34.8165246861855
12000,직거래,2004,51.74, 용해동,4611015900,포미타운주공1단지,10,2022,10,6,전라남도,목포시,,126.399353322916,34.8165246861855
1800,직거래,1975,39.87, 용해동,4611015900,(구)용해(205-24),1,2022,10,7,전라남도,목포시,,126.399353322916,34.8165246861855
15000,직거래,2007,84.784, 용해동,4611015900,신안인스빌,17,2022,10,7,전라남도,목포시,,126.399353322916,34.8165246861855
23000,중개거래,2017,84.903, 용해동,4611015900,센트럴팰리체아파트,15,2022,10,8,전라남도,목포시,,126.399353322916,34.8165246861855
30600,중개거래,2020,84.903, 용해동,4611015900,용해동광신프로그레스,10,2022,10,8,전라남도,목포시,,126.399353322916,34.8165246861855
16400,중개거래,2007,84.784, 용해동,4611015900,신안인스빌,2,2022,10,9,전라남도,목포시,,126.399353322916,34.8165246861855
8000,직거래,1990,84.82, 용해동,4611015900,용해하이츠맨션,4,2022,10,12,전라남도,목포시,,126.399353322916,34.8165246861855
17900,중개거래,2007,84.784, 용해동,4611015900,신안인스빌,5,2022,10,12,전라남도,목포시,,126.399353322916,34.8165246861855
22700,중개거래,2007,137.4487, 용해동,4611015900,신안인스빌,10,2022,10,13,전라남도,목포시,,126.399353322916,34.8165246861855
6850,중개거래,1994,59.73, 용해동,4611015900,라이프2,6,2022,10,15,전라남도,목포시,,126.399353322916,34.8165246861855
19400,중개거래,2005,84.941, 용해동,4611015900,용해호반리젠시빌스위트,7,2022,10,15,전라남도,목포시,,126.399353322916,34.8165246861855
9000,중개거래,1983,46.03, 용해동,4611015900,용해2,3,2022,10,17,전라남도,목포시,,126.399353322916,34.8165246861855
7400,중개거래,2002,59.878, 용해동,4611015900,뉴-서울선샤인,2,2022,10,17,전라남도,목포시,,126.399353322916,34.8165246861855
8000,중개거래,1983,46.03, 용해동,4611015900,용해2,5,2022,10,17,전라남도,목포시,,126.399353322916,34.8165246861855
22500,중개거래,2017,84.903, 용해동,4611015900,센트럴팰리체아파트,4,2022,10,19,전라남도,목포시,,126.399353322916,34.8165246861855
6000,중개거래,1990,83.43, 용해동,4611015900,동백빌라,3,2022,10,21,전라남도,목포시,,126.399353322916,34.8165246861855
18800,중개거래,2007,84.784, 용해동,4611015900,신안인스빌,14,2022,10,21,전라남도,목포시,,126.399353322916,34.8165246861855
11500,중개거래,1994,84.465, 용해동,4611015900,라이프2,5,2022,10,21,전라남도,목포시,,126.399353322916,34.8165246861855
8000,중개거래,1990,73.6, 용해동,4611015900,라이프,14,2022,10,21,전라남도,목포시,,126.399353322916,34.8165246861855
8100,중개거래,2004,59.8494, 용해동,4611015900,성원보금자리,4,2022,10,24,전라남도,목포시,,126.399353322916,34.8165246861855
17300,중개거래,2007,84.784, 용해동,4611015900,신안인스빌,14,2022,10,24,전라남도,목포시,,126.399353322916,34.8165246861855
19400,중개거래,2005,84.941, 용해동,4611015900,용해호반리젠시빌스위트,5,2022,10,29,전라남도,목포시,,126.399353322916,34.8165246861855
13500,중개거래,2007,59.7912, 용해동,4611015900,신안인스빌,16,2022,10,30,전라남도,목포시,,126.399353322916,34.8165246861855
6000,직거래,1995,59.22, 용해동,4611015900,대화파크,3,2022,10,31,전라남도,목포시,,126.399353322916,34.8165246861855
22950,중개거래,2005,84.941, 용해동,4611015900,용해호반리젠시빌스위트,13,2022,10,31,전라남도,목포시,,126.399353322916,34.8165246861855
33000,중개거래,2007,121.9742, 석현동,4611016000,석현금호어울림,10,2022,10,4,전라남도,목포시,,126.423020388534,34.8244020215185
17500,중개거래,2002,84.9241, 석현동,4611016000,광명샤인빌,8,2022,10,5,전라남도,목포시,,126.423020388534,34.8244020215185
24500,중개거래,2007,84.9805, 석현동,4611016000,석현금호어울림,11,2022,10,5,전라남도,목포시,,126.423020388534,34.8244020215185
12000,중개거래,2012,59.5085, 석현동,4611016000,수창해뜨레,12,2022,10,6,전라남도,목포시,,126.423020388534,34.8244020215185
19200,중개거래,2021,59.981, 석현동,4611016000,목포석현서희스타힐스,4,2022,10,12,전라남도,목포시,,126.423020388534,34.8244020215185
24300,중개거래,2021,74.878, 석현동,4611016000,목포석현서희스타힐스,12,2022,10,13,전라남도,목포시,,126.423020388534,34.8244020215185
15000,중개거래,2003,84.794, 석현동,4611016000,대성사랑으로,2,2022,10,14,전라남도,목포시,,126.423020388534,34.8244020215185
28700,중개거래,2007,84.9945, 석현동,4611016000,케이디빌리앙뜨,5,2022,10,17,전라남도,목포시,,126.423020388534,34.8244020215185
15750,직거래,2003,84.794, 석현동,4611016000,대성사랑으로,5,2022,10,18,전라남도,목포시,,126.423020388534,34.8244020215185
29700,중개거래,2007,84.9945, 석현동,4611016000,케이디빌리앙뜨,10,2022,10,18,전라남도,목포시,,126.423020388534,34.8244020215185
37000,중개거래,2007,135.1458, 석현동,4611016000,케이디빌리앙뜨,5,2022,10,19,전라남도,목포시,,126.423020388534,34.8244020215185
23000,중개거래,2021,74.878, 석현동,4611016000,목포석현서희스타힐스,21,2022,10,20,전라남도,목포시,,126.423020388534,34.8244020215185
14900,중개거래,2003,84.794, 석현동,4611016000,대성사랑으로,12,2022,10,26,전라남도,목포시,,126.423020388534,34.8244020215185
17500,직거래,2002,84.9241, 석현동,4611016000,광명샤인빌,8,2022,10,26,전라남도,목포시,,126.423020388534,34.8244020215185
25000,중개거래,2021,74.878, 석현동,4611016000,목포석현서희스타힐스,8,2022,10,27,전라남도,목포시,,126.423020388534,34.8244020215185
14000,중개거래,2004,59.9694, 석현동,4611016000,근화네오빌2차여유당,1,2022,10,28,전라남도,목포시,,126.423020388534,34.8244020215185
20000,중개거래,2021,59.981, 석현동,4611016000,목포석현서희스타힐스,11,2022,10,30,전라남도,목포시,,126.423020388534,34.8244020215185
16500,중개거래,2003,84.684, 석현동,4611016000,우진아트빌,4,2022,10,31,전라남도,목포시,,126.423020388534,34.8244020215185
7000,중개거래,2000,59.936, 대양동,4611016300,영신그린빌,12,2022,10,4,전라남도,목포시,,126.402859556142,34.8328859899964
5300,직거래,2000,59.936, 대양동,4611016300,영신그린빌,12,2022,10,5,전라남도,목포시,,126.402859556142,34.8328859899964
8700,중개거래,2005,59.8268, 대양동,4611016300,아이엠로즈빌,8,2022,10,5,전라남도,목포시,,126.402859556142,34.8328859899964
5300,직거래,2000,59.936, 대양동,4611016300,영신그린빌,8,2022,10,5,전라남도,목포시,,126.402859556142,34.8328859899964
5300,직거래,2000,59.936, 대양동,4611016300,영신그린빌,5,2022,10,5,전라남도,목포시,,126.402859556142,34.8328859899964
5200,직거래,2000,59.936, 대양동,4611016300,영신그린빌,4,2022,10,5,전라남도,목포시,,126.402859556142,34.8328859899964
6000,중개거래,1996,59.76, 대양동,4611016300,근화희망타운1,12,2022,10,12,전라남도,목포시,,126.402859556142,34.8328859899964
5000,중개거래,2000,39.84, 대양동,4611016300,근화희망타운2,9,2022,10,18,전라남도,목포시,,126.402859556142,34.8328859899964
8000,중개거래,2005,59.8268, 대양동,4611016300,아이엠로즈빌,2,2022,10,21,전라남도,목포시,,126.402859556142,34.8328859899964
5200,직거래,2000,59.936, 대양동,4611016300,영신그린빌,6,2022,10,26,전라남도,목포시,,126.402859556142,34.8328859899964
10500,중개거래,1994,59.94, 옥암동,4611016400,우미2,14,2022,10,1,전라남도,목포시,,126.429794509856,34.8102423965303
26400,직거래,2010,84.9246, 옥암동,4611016400,모아엘가,6,2022,10,2,전라남도,목포시,,126.429794509856,34.8102423965303
