,시도명,시군구명,동리명,년,월,구분,count,mean,거래날짜,타입
8129,강원도,철원군,서면 자등리,2022,10,월세,1.0,2000.0,2022-10-01,sh
8130,강원도,춘천시,교동,2022,10,월세,8.0,368.75,2022-10-01,sh
8131,강원도,춘천시,교동,2022,10,전세,6.0,9750.0,2022-10-01,sh
8132,강원도,춘천시,옥천동,2022,10,월세,2.0,400.0,2022-10-01,sh
8133,강원도,춘천시,근화동,2022,10,월세,3.0,433.3333333333333,2022-10-01,sh
8134,강원도,춘천시,동내면 거두리,2022,10,월세,10.0,310.0,2022-10-01,sh
8135,강원도,춘천시,동내면 거두리,2022,10,전세,8.0,9775.0,2022-10-01,sh
8136,강원도,춘천시,동내면 고은리,2022,10,월세,2.0,15000.0,2022-10-01,sh
8137,강원도,춘천시,동내면 신촌리,2022,10,월세,1.0,50.0,2022-10-01,sh
8138,강원도,춘천시,동내면 신촌리,2022,10,전세,1.0,24000.0,2022-10-01,sh
8139,강원도,춘천시,동내면 학곡리,2022,10,월세,3.0,1183.3333333333333,2022-10-01,sh
8140,강원도,춘천시,동내면 학곡리,2022,10,전세,2.0,10500.0,2022-10-01,sh
8141,강원도,춘천시,동면 만천리,2022,10,월세,4.0,275.0,2022-10-01,sh
8142,강원도,춘천시,동면 만천리,2022,10,전세,1.0,13000.0,2022-10-01,sh
8143,강원도,춘천시,동면 장학리,2022,10,월세,2.0,500.0,2022-10-01,sh
8144,강원도,춘천시,동면 장학리,2022,10,전세,2.0,9000.0,2022-10-01,sh
8145,강원도,춘천시,사농동,2022,10,전세,2.0,9000.0,2022-10-01,sh
8146,강원도,춘천시,석사동,2022,10,월세,16.0,468.75,2022-10-01,sh
8147,강원도,춘천시,석사동,2022,10,전세,16.0,4740.625,2022-10-01,sh
8148,강원도,춘천시,소양로1가,2022,10,월세,2.0,300.0,2022-10-01,sh
8149,강원도,춘천시,소양로1가,2022,10,전세,2.0,8750.0,2022-10-01,sh
8150,강원도,춘천시,소양로3가,2022,10,월세,1.0,500.0,2022-10-01,sh
8151,강원도,춘천시,약사동,2022,10,월세,1.0,1000.0,2022-10-01,sh
8152,강원도,춘천시,약사동,2022,10,전세,1.0,9000.0,2022-10-01,sh
8153,강원도,춘천시,온의동,2022,10,월세,11.0,354.54545454545456,2022-10-01,sh
8154,강원도,춘천시,온의동,2022,10,전세,6.0,9000.0,2022-10-01,sh
8155,강원도,춘천시,요선동,2022,10,월세,1.0,500.0,2022-10-01,sh
8156,강원도,춘천시,우두동,2022,10,월세,1.0,300.0,2022-10-01,sh
8157,강원도,춘천시,우두동,2022,10,전세,1.0,11000.0,2022-10-01,sh
8158,강원도,춘천시,운교동,2022,10,월세,2.0,750.0,2022-10-01,sh
8159,강원도,춘천시,칠전동,2022,10,월세,6.0,3383.3333333333335,2022-10-01,sh
8160,강원도,춘천시,칠전동,2022,10,전세,3.0,11666.666666666666,2022-10-01,sh
8161,강원도,춘천시,퇴계동,2022,10,월세,11.0,572.7272727272727,2022-10-01,sh
8162,강원도,춘천시,퇴계동,2022,10,전세,6.0,10066.666666666666,2022-10-01,sh
8163,강원도,춘천시,효자동,2022,10,월세,19.0,605.2631578947369,2022-10-01,sh
8164,강원도,춘천시,효자동,2022,10,전세,26.0,8535.576923076924,2022-10-01,sh
8165,강원도,춘천시,후평동,2022,10,월세,25.0,831.2,2022-10-01,sh
8166,강원도,춘천시,후평동,2022,10,전세,13.0,9748.076923076924,2022-10-01,sh
8167,강원도,태백시,황지동,2022,10,월세,1.0,300.0,2022-10-01,sh
8168,강원도,평창군,대화면 개수리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8169,강원도,평창군,진부면 하진부리,2022,10,월세,1.0,3000.0,2022-10-01,sh
8170,강원도,평창군,평창읍 유동리,2022,10,월세,1.0,700.0,2022-10-01,sh
8171,강원도,홍천군,북방면 하화계리,2022,10,월세,1.0,500.0,2022-10-01,sh
8172,강원도,홍천군,북방면 화동리,2022,10,전세,1.0,18000.0,2022-10-01,sh
8173,강원도,홍천군,서석면 검산리,2022,10,전세,1.0,3000.0,2022-10-01,sh
8174,강원도,홍천군,영귀미면 노천리,2022,10,월세,1.0,500.0,2022-10-01,sh
8175,강원도,홍천군,홍천읍 갈마곡리,2022,10,월세,3.0,466.6666666666667,2022-10-01,sh
8176,강원도,홍천군,홍천읍 갈마곡리,2022,10,전세,6.0,11166.666666666666,2022-10-01,sh
8177,강원도,홍천군,홍천읍 연봉리,2022,10,월세,7.0,557.1428571428571,2022-10-01,sh
8178,강원도,홍천군,홍천읍 연봉리,2022,10,전세,6.0,7750.0,2022-10-01,sh
8179,강원도,홍천군,홍천읍 희망리,2022,10,월세,6.0,350.0,2022-10-01,sh
8180,강원도,홍천군,홍천읍 희망리,2022,10,전세,1.0,5500.0,2022-10-01,sh
8181,강원도,홍천군,화촌면 송정리,2022,10,월세,1.0,100.0,2022-10-01,sh
8182,강원도,화천군,간동면 오음리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8183,강원도,화천군,화천읍 대이리,2022,10,월세,1.0,500.0,2022-10-01,sh
8184,강원도,화천군,화천읍 하리,2022,10,월세,2.0,700.0,2022-10-01,sh
8185,강원도,횡성군,갑천면 상대리,2022,10,전세,1.0,17000.0,2022-10-01,sh
8186,강원도,횡성군,둔내면 화동리,2022,10,월세,1.0,2000.0,2022-10-01,sh
8187,강원도,횡성군,횡성읍 교항리,2022,10,월세,1.0,3000.0,2022-10-01,sh
8188,강원도,횡성군,횡성읍 읍상리,2022,10,월세,1.0,300.0,2022-10-01,sh
8189,강원도,횡성군,횡성읍 읍상리,2022,10,전세,3.0,3666.6666666666665,2022-10-01,sh
8190,강원도,횡성군,횡성읍 읍하리,2022,10,월세,1.0,300.0,2022-10-01,sh
8191,경기도,가평군,가평읍 대곡리,2022,10,월세,1.0,500.0,2022-10-01,sh
8192,경기도,가평군,가평읍 읍내리,2022,10,월세,1.0,500.0,2022-10-01,sh
8193,경기도,가평군,상면 항사리,2022,10,전세,2.0,15000.0,2022-10-01,sh
8194,경기도,가평군,설악면 미사리,2022,10,월세,1.0,100.0,2022-10-01,sh
8195,경기도,가평군,설악면 선촌리,2022,10,월세,2.0,750.0,2022-10-01,sh
8196,경기도,가평군,설악면 신천리,2022,10,월세,1.0,8000.0,2022-10-01,sh
8197,경기도,가평군,설악면 위곡리,2022,10,전세,1.0,45000.0,2022-10-01,sh
8198,경기도,가평군,조종면 대보리,2022,10,전세,1.0,7500.0,2022-10-01,sh
8199,경기도,가평군,조종면 현리,2022,10,월세,3.0,500.0,2022-10-01,sh
8200,경기도,가평군,청평면 청평리,2022,10,월세,3.0,666.6666666666666,2022-10-01,sh
8201,경기도,가평군,청평면 청평리,2022,10,전세,3.0,4833.333333333333,2022-10-01,sh
8202,경기도,고양시 덕양구,고양동,2022,10,월세,9.0,833.3333333333334,2022-10-01,sh
8203,경기도,고양시 덕양구,고양동,2022,10,전세,3.0,7833.333333333333,2022-10-01,sh
8204,경기도,고양시 덕양구,관산동,2022,10,월세,1.0,1000.0,2022-10-01,sh
8205,경기도,고양시 덕양구,관산동,2022,10,전세,1.0,2800.0,2022-10-01,sh
8206,경기도,고양시 덕양구,내유동,2022,10,월세,4.0,825.0,2022-10-01,sh
8207,경기도,고양시 덕양구,내유동,2022,10,전세,1.0,18000.0,2022-10-01,sh
8208,경기도,고양시 덕양구,대자동,2022,10,월세,2.0,200.0,2022-10-01,sh
8209,경기도,고양시 덕양구,대자동,2022,10,전세,1.0,12000.0,2022-10-01,sh
8210,경기도,고양시 덕양구,도내동,2022,10,월세,4.0,12250.0,2022-10-01,sh
8211,경기도,고양시 덕양구,도내동,2022,10,전세,12.0,21537.5,2022-10-01,sh
8212,경기도,고양시 덕양구,동산동,2022,10,월세,2.0,6000.0,2022-10-01,sh
8213,경기도,고양시 덕양구,동산동,2022,10,전세,6.0,20455.0,2022-10-01,sh
8214,경기도,고양시 덕양구,벽제동,2022,10,전세,2.0,9500.0,2022-10-01,sh
8215,경기도,고양시 덕양구,삼송동,2022,10,월세,13.0,7866.692307692308,2022-10-01,sh
8216,경기도,고양시 덕양구,삼송동,2022,10,전세,34.0,21466.176470588234,2022-10-01,sh
8217,경기도,고양시 덕양구,성사동,2022,10,월세,12.0,1566.6666666666667,2022-10-01,sh
8218,경기도,고양시 덕양구,성사동,2022,10,전세,5.0,6200.0,2022-10-01,sh
8219,경기도,고양시 덕양구,신원동,2022,10,월세,3.0,11655.333333333334,2022-10-01,sh
8220,경기도,고양시 덕양구,신원동,2022,10,전세,10.0,22005.0,2022-10-01,sh
8221,경기도,고양시 덕양구,오금동,2022,10,월세,1.0,20000.0,2022-10-01,sh
8222,경기도,고양시 덕양구,오금동,2022,10,전세,3.0,23000.0,2022-10-01,sh
8223,경기도,고양시 덕양구,원흥동,2022,10,월세,7.0,7714.285714285715,2022-10-01,sh
8224,경기도,고양시 덕양구,원흥동,2022,10,전세,13.0,20873.076923076922,2022-10-01,sh
8225,경기도,고양시 덕양구,지축동,2022,10,월세,3.0,2000.0,2022-10-01,sh
8226,경기도,고양시 덕양구,지축동,2022,10,전세,4.0,11625.0,2022-10-01,sh
8227,경기도,고양시 덕양구,토당동,2022,10,월세,10.0,1640.0,2022-10-01,sh
8228,경기도,고양시 덕양구,토당동,2022,10,전세,9.0,6833.333333333333,2022-10-01,sh
8229,경기도,고양시 덕양구,행신동,2022,10,월세,29.0,1537.9310344827586,2022-10-01,sh
8230,경기도,고양시 덕양구,행신동,2022,10,전세,11.0,10790.90909090909,2022-10-01,sh
8231,경기도,고양시 덕양구,향동동,2022,10,월세,17.0,8061.764705882353,2022-10-01,sh
8232,경기도,고양시 덕양구,향동동,2022,10,전세,16.0,23409.375,2022-10-01,sh
8233,경기도,고양시 덕양구,화정동,2022,10,월세,29.0,586.2068965517242,2022-10-01,sh
8234,경기도,고양시 덕양구,화정동,2022,10,전세,10.0,10777.5,2022-10-01,sh
8235,경기도,고양시 일산동구,마두동,2022,10,월세,10.0,1650.0,2022-10-01,sh
8236,경기도,고양시 일산동구,마두동,2022,10,전세,2.0,9200.0,2022-10-01,sh
8237,경기도,고양시 일산동구,백석동,2022,10,월세,55.0,3134.6363636363635,2022-10-01,sh
8238,경기도,고양시 일산동구,백석동,2022,10,전세,8.0,13600.0,2022-10-01,sh
8239,경기도,고양시 일산동구,사리현동,2022,10,월세,3.0,1666.6666666666667,2022-10-01,sh
8240,경기도,고양시 일산동구,사리현동,2022,10,전세,1.0,5000.0,2022-10-01,sh
8241,경기도,고양시 일산동구,성석동,2022,10,월세,2.0,500.0,2022-10-01,sh
8242,경기도,고양시 일산동구,식사동,2022,10,월세,4.0,1125.0,2022-10-01,sh
8243,경기도,고양시 일산동구,식사동,2022,10,전세,1.0,13000.0,2022-10-01,sh
8244,경기도,고양시 일산동구,정발산동,2022,10,월세,49.0,2405.612244897959,2022-10-01,sh
8245,경기도,고양시 일산동구,정발산동,2022,10,전세,30.0,17113.333333333332,2022-10-01,sh
8246,경기도,고양시 일산동구,중산동,2022,10,월세,17.0,1611.764705882353,2022-10-01,sh
8247,경기도,고양시 일산동구,중산동,2022,10,전세,4.0,9875.0,2022-10-01,sh
8248,경기도,고양시 일산동구,풍동,2022,10,월세,10.0,1610.0,2022-10-01,sh
8249,경기도,고양시 일산동구,풍동,2022,10,전세,4.0,12750.0,2022-10-01,sh
8250,경기도,고양시 일산서구,일산동,2022,10,월세,6.0,850.0,2022-10-01,sh
8251,경기도,고양시 일산서구,일산동,2022,10,전세,6.0,5583.333333333333,2022-10-01,sh
8252,경기도,고양시 일산서구,대화동,2022,10,월세,25.0,3770.0,2022-10-01,sh
8253,경기도,고양시 일산서구,대화동,2022,10,전세,14.0,13645.714285714286,2022-10-01,sh
8254,경기도,고양시 일산서구,덕이동,2022,10,월세,3.0,2833.3333333333335,2022-10-01,sh
8255,경기도,고양시 일산서구,덕이동,2022,10,전세,2.0,21500.0,2022-10-01,sh
8256,경기도,고양시 일산서구,법곳동,2022,10,전세,1.0,20000.0,2022-10-01,sh
8257,경기도,고양시 일산서구,탄현동,2022,10,월세,3.0,1166.6666666666667,2022-10-01,sh
8258,경기도,고양시 일산서구,탄현동,2022,10,전세,2.0,13500.0,2022-10-01,sh
8259,경기도,과천시,과천동,2022,10,월세,3.0,10000.0,2022-10-01,sh
8260,경기도,과천시,과천동,2022,10,전세,4.0,46250.0,2022-10-01,sh
8261,경기도,과천시,문원동,2022,10,월세,11.0,11460.454545454546,2022-10-01,sh
8262,경기도,과천시,문원동,2022,10,전세,3.0,23833.333333333332,2022-10-01,sh
8263,경기도,과천시,별양동,2022,10,월세,5.0,11800.0,2022-10-01,sh
8264,경기도,과천시,부림동,2022,10,월세,7.0,12928.57142857143,2022-10-01,sh
8265,경기도,과천시,부림동,2022,10,전세,2.0,23500.0,2022-10-01,sh
8266,경기도,과천시,주암동,2022,10,월세,8.0,3687.5,2022-10-01,sh
8267,경기도,과천시,주암동,2022,10,전세,2.0,10000.0,2022-10-01,sh
8268,경기도,과천시,중앙동,2022,10,월세,2.0,5000.0,2022-10-01,sh
8269,경기도,과천시,중앙동,2022,10,전세,2.0,23950.0,2022-10-01,sh
8270,경기도,광명시,가학동,2022,10,월세,3.0,3433.3333333333335,2022-10-01,sh
8271,경기도,광명시,광명동,2022,10,월세,34.0,2361.764705882353,2022-10-01,sh
8272,경기도,광명시,광명동,2022,10,전세,8.0,10312.5,2022-10-01,sh
8273,경기도,광명시,소하동,2022,10,월세,11.0,6772.727272727273,2022-10-01,sh
8274,경기도,광명시,소하동,2022,10,전세,11.0,20530.454545454544,2022-10-01,sh
8275,경기도,광명시,옥길동,2022,10,월세,1.0,1000.0,2022-10-01,sh
8276,경기도,광명시,옥길동,2022,10,전세,1.0,10500.0,2022-10-01,sh
8277,경기도,광명시,일직동,2022,10,월세,5.0,2300.0,2022-10-01,sh
8278,경기도,광명시,일직동,2022,10,전세,9.0,25005.555555555555,2022-10-01,sh
8279,경기도,광명시,철산동,2022,10,월세,14.0,2021.4285714285713,2022-10-01,sh
8280,경기도,광명시,철산동,2022,10,전세,4.0,12584.25,2022-10-01,sh
8281,경기도,광명시,하안동,2022,10,월세,13.0,1307.6923076923076,2022-10-01,sh
8282,경기도,광명시,하안동,2022,10,전세,11.0,16708.18181818182,2022-10-01,sh
8283,경기도,광주시,송정동,2022,10,월세,23.0,1230.4347826086957,2022-10-01,sh
8284,경기도,광주시,송정동,2022,10,전세,8.0,8925.0,2022-10-01,sh
8285,경기도,광주시,경안동,2022,10,월세,19.0,2294.7368421052633,2022-10-01,sh
8286,경기도,광주시,경안동,2022,10,전세,4.0,7225.0,2022-10-01,sh
8287,경기도,광주시,곤지암읍 건업리,2022,10,월세,1.0,500.0,2022-10-01,sh
8288,경기도,광주시,곤지암읍 곤지암리,2022,10,월세,7.0,2242.8571428571427,2022-10-01,sh
8289,경기도,광주시,곤지암읍 곤지암리,2022,10,전세,4.0,12205.0,2022-10-01,sh
8290,경기도,광주시,곤지암읍 만선리,2022,10,월세,2.0,3000.0,2022-10-01,sh
8291,경기도,광주시,곤지암읍 삼리,2022,10,월세,9.0,944.4444444444445,2022-10-01,sh
8292,경기도,광주시,곤지암읍 삼리,2022,10,전세,3.0,5666.666666666667,2022-10-01,sh
8293,경기도,광주시,곤지암읍 삼합리,2022,10,전세,1.0,11000.0,2022-10-01,sh
8294,경기도,광주시,곤지암읍 신대리,2022,10,월세,2.0,3500.0,2022-10-01,sh
8295,경기도,광주시,곤지암읍 신촌리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8296,경기도,광주시,곤지암읍 열미리,2022,10,월세,1.0,500.0,2022-10-01,sh
8297,경기도,광주시,곤지암읍 오향리,2022,10,월세,2.0,400.0,2022-10-01,sh
8298,경기도,광주시,남한산성면 오전리,2022,10,전세,2.0,24000.0,2022-10-01,sh
8299,경기도,광주시,능평동,2022,10,월세,18.0,3483.3333333333335,2022-10-01,sh
8300,경기도,광주시,능평동,2022,10,전세,12.0,12833.333333333334,2022-10-01,sh
8301,경기도,광주시,도척면 궁평리,2022,10,월세,1.0,500.0,2022-10-01,sh
8302,경기도,광주시,도척면 궁평리,2022,10,전세,1.0,7350.0,2022-10-01,sh
8303,경기도,광주시,도척면 도웅리,2022,10,월세,1.0,500.0,2022-10-01,sh
8304,경기도,광주시,도척면 상림리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8305,경기도,광주시,매산동,2022,10,월세,2.0,400.0,2022-10-01,sh
8306,경기도,광주시,매산동,2022,10,전세,2.0,7000.0,2022-10-01,sh
8307,경기도,광주시,목동,2022,10,월세,1.0,300.0,2022-10-01,sh
8308,경기도,광주시,목현동,2022,10,월세,7.0,2571.4285714285716,2022-10-01,sh
8309,경기도,광주시,목현동,2022,10,전세,4.0,13125.0,2022-10-01,sh
8310,경기도,광주시,문형동,2022,10,월세,5.0,800.0,2022-10-01,sh
8311,경기도,광주시,문형동,2022,10,전세,1.0,5000.0,2022-10-01,sh
8312,경기도,광주시,삼동,2022,10,월세,3.0,1833.3333333333333,2022-10-01,sh
8313,경기도,광주시,신현동,2022,10,월세,24.0,2937.5,2022-10-01,sh
8314,경기도,광주시,신현동,2022,10,전세,58.0,11087.241379310344,2022-10-01,sh
8315,경기도,광주시,쌍령동,2022,10,월세,2.0,400.0,2022-10-01,sh
8316,경기도,광주시,쌍령동,2022,10,전세,1.0,12000.0,2022-10-01,sh
8317,경기도,광주시,양벌동,2022,10,월세,14.0,2207.1428571428573,2022-10-01,sh
8318,경기도,광주시,양벌동,2022,10,전세,8.0,17275.0,2022-10-01,sh
8319,경기도,광주시,역동,2022,10,월세,10.0,1520.0,2022-10-01,sh
8320,경기도,광주시,역동,2022,10,전세,2.0,19750.0,2022-10-01,sh
8321,경기도,광주시,장지동,2022,10,월세,5.0,1000.0,2022-10-01,sh
8322,경기도,광주시,중대동,2022,10,월세,1.0,500.0,2022-10-01,sh
8323,경기도,광주시,중대동,2022,10,전세,1.0,5000.0,2022-10-01,sh
8324,경기도,광주시,직동,2022,10,월세,1.0,500.0,2022-10-01,sh
8325,경기도,광주시,직동,2022,10,전세,1.0,7000.0,2022-10-01,sh
8326,경기도,광주시,초월읍 대쌍령리,2022,10,월세,4.0,4250.0,2022-10-01,sh
8327,경기도,광주시,초월읍 대쌍령리,2022,10,전세,2.0,9000.0,2022-10-01,sh
8328,경기도,광주시,초월읍 산이리,2022,10,월세,2.0,5000.0,2022-10-01,sh
8329,경기도,광주시,초월읍 산이리,2022,10,전세,1.0,10000.0,2022-10-01,sh
8330,경기도,광주시,초월읍 서하리,2022,10,전세,2.0,14000.0,2022-10-01,sh
8331,경기도,광주시,초월읍 신월리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8332,경기도,광주시,초월읍 쌍동리,2022,10,월세,10.0,2960.0,2022-10-01,sh
8333,경기도,광주시,초월읍 쌍동리,2022,10,전세,13.0,10765.384615384615,2022-10-01,sh
8334,경기도,광주시,초월읍 용수리,2022,10,월세,3.0,500.0,2022-10-01,sh
8335,경기도,광주시,초월읍 지월리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8336,경기도,광주시,추자동,2022,10,월세,2.0,750.0,2022-10-01,sh
8337,경기도,광주시,추자동,2022,10,전세,1.0,12000.0,2022-10-01,sh
8338,경기도,광주시,탄벌동,2022,10,월세,9.0,1966.6666666666667,2022-10-01,sh
8339,경기도,광주시,탄벌동,2022,10,전세,6.0,10700.0,2022-10-01,sh
8340,경기도,광주시,태전동,2022,10,월세,6.0,950.0,2022-10-01,sh
8341,경기도,광주시,태전동,2022,10,전세,6.0,9916.666666666666,2022-10-01,sh
8342,경기도,광주시,퇴촌면 관음리,2022,10,월세,2.0,3000.0,2022-10-01,sh
8343,경기도,광주시,퇴촌면 관음리,2022,10,전세,1.0,35000.0,2022-10-01,sh
8344,경기도,광주시,퇴촌면 광동리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8345,경기도,광주시,퇴촌면 도수리,2022,10,월세,1.0,500.0,2022-10-01,sh
8346,경기도,광주시,퇴촌면 도수리,2022,10,전세,1.0,8000.0,2022-10-01,sh
8347,경기도,광주시,퇴촌면 원당리,2022,10,월세,1.0,1000.0,2022-10-01,sh
8348,경기도,광주시,퇴촌면 원당리,2022,10,전세,1.0,3000.0,2022-10-01,sh
8349,경기도,광주시,회덕동,2022,10,월세,4.0,1250.0,2022-10-01,sh
8350,경기도,광주시,회덕동,2022,10,전세,1.0,8500.0,2022-10-01,sh
8351,경기도,구리시,갈매동,2022,10,월세,14.0,9321.42857142857,2022-10-01,sh
8352,경기도,구리시,갈매동,2022,10,전세,17.0,23938.235294117647,2022-10-01,sh
8353,경기도,구리시,교문동,2022,10,월세,33.0,3812.121212121212,2022-10-01,sh
8354,경기도,구리시,교문동,2022,10,전세,21.0,9876.190476190477,2022-10-01,sh
8355,경기도,구리시,사노동,2022,10,월세,1.0,4000.0,2022-10-01,sh
8356,경기도,구리시,수택동,2022,10,월세,21.0,2614.285714285714,2022-10-01,sh
8357,경기도,구리시,수택동,2022,10,전세,23.0,11167.391304347826,2022-10-01,sh
8358,경기도,구리시,아천동,2022,10,전세,3.0,30000.0,2022-10-01,sh
8359,경기도,구리시,인창동,2022,10,월세,4.0,2000.0,2022-10-01,sh
8360,경기도,구리시,인창동,2022,10,전세,4.0,14662.5,2022-10-01,sh
8361,경기도,구리시,토평동,2022,10,월세,9.0,1011.1111111111111,2022-10-01,sh
8362,경기도,구리시,토평동,2022,10,전세,5.0,9660.0,2022-10-01,sh
8363,경기도,군포시,금정동,2022,10,월세,12.0,2483.3333333333335,2022-10-01,sh
8364,경기도,군포시,금정동,2022,10,전세,7.0,9300.0,2022-10-01,sh
8365,경기도,군포시,당동,2022,10,월세,28.0,2971.4285714285716,2022-10-01,sh
8366,경기도,군포시,당동,2022,10,전세,17.0,12241.176470588236,2022-10-01,sh
8367,경기도,군포시,당정동,2022,10,월세,3.0,1000.0,2022-10-01,sh
8368,경기도,군포시,당정동,2022,10,전세,3.0,10333.333333333334,2022-10-01,sh
8369,경기도,군포시,도마교동,2022,10,월세,2.0,3000.0,2022-10-01,sh
8370,경기도,군포시,도마교동,2022,10,전세,2.0,22500.0,2022-10-01,sh
8371,경기도,군포시,부곡동,2022,10,월세,3.0,1833.3333333333333,2022-10-01,sh
8372,경기도,군포시,부곡동,2022,10,전세,3.0,22666.666666666668,2022-10-01,sh
8373,경기도,군포시,산본동,2022,10,월세,30.0,2696.6666666666665,2022-10-01,sh
8374,경기도,군포시,산본동,2022,10,전세,7.0,12135.714285714286,2022-10-01,sh
8375,경기도,김포시,감정동,2022,10,전세,1.0,20000.0,2022-10-01,sh
8376,경기도,김포시,걸포동,2022,10,월세,1.0,300.0,2022-10-01,sh
8377,경기도,김포시,걸포동,2022,10,전세,3.0,18266.666666666668,2022-10-01,sh
8378,경기도,김포시,고촌읍 신곡리,2022,10,월세,5.0,2360.0,2022-10-01,sh
8379,경기도,김포시,고촌읍 풍곡리,2022,10,전세,2.0,14000.0,2022-10-01,sh
8380,경기도,김포시,구래동,2022,10,월세,6.0,1600.0,2022-10-01,sh
8381,경기도,김포시,구래동,2022,10,전세,8.0,10125.0,2022-10-01,sh
8382,경기도,김포시,대곶면 율생리,2022,10,월세,8.0,1000.0,2022-10-01,sh
8383,경기도,김포시,대곶면 율생리,2022,10,전세,1.0,4000.0,2022-10-01,sh
8384,경기도,김포시,마산동,2022,10,월세,22.0,1809.7727272727273,2022-10-01,sh
8385,경기도,김포시,마산동,2022,10,전세,13.0,11650.0,2022-10-01,sh
8386,경기도,김포시,북변동,2022,10,월세,1.0,500.0,2022-10-01,sh
8387,경기도,김포시,사우동,2022,10,월세,5.0,620.0,2022-10-01,sh
8388,경기도,김포시,사우동,2022,10,전세,3.0,11000.0,2022-10-01,sh
8389,경기도,김포시,양촌읍 양곡리,2022,10,월세,12.0,708.3333333333334,2022-10-01,sh
8390,경기도,김포시,양촌읍 양곡리,2022,10,전세,6.0,8183.333333333333,2022-10-01,sh
8391,경기도,김포시,양촌읍 학운리,2022,10,월세,5.0,360.0,2022-10-01,sh
8392,경기도,김포시,양촌읍 학운리,2022,10,전세,3.0,4266.666666666667,2022-10-01,sh
8393,경기도,김포시,운양동,2022,10,월세,4.0,8950.0,2022-10-01,sh
8394,경기도,김포시,운양동,2022,10,전세,3.0,20333.333333333332,2022-10-01,sh
8395,경기도,김포시,월곶면 개곡리,2022,10,전세,1.0,4000.0,2022-10-01,sh
8396,경기도,김포시,월곶면 포내리,2022,10,전세,1.0,5000.0,2022-10-01,sh
8397,경기도,김포시,장기동,2022,10,월세,31.0,1445.1612903225807,2022-10-01,sh
8398,경기도,김포시,장기동,2022,10,전세,16.0,8482.8125,2022-10-01,sh
8399,경기도,김포시,통진읍 고정리,2022,10,전세,1.0,13000.0,2022-10-01,sh
8400,경기도,김포시,통진읍 도사리,2022,10,월세,1.0,500.0,2022-10-01,sh
8401,경기도,김포시,통진읍 도사리,2022,10,전세,1.0,10000.0,2022-10-01,sh
8402,경기도,김포시,통진읍 마송리,2022,10,월세,5.0,3520.0,2022-10-01,sh
8403,경기도,김포시,통진읍 마송리,2022,10,전세,2.0,11250.0,2022-10-01,sh
8404,경기도,김포시,통진읍 서암리,2022,10,월세,3.0,1100.0,2022-10-01,sh
8405,경기도,김포시,풍무동,2022,10,월세,1.0,45.0,2022-10-01,sh
8406,경기도,김포시,하성면 마곡리,2022,10,월세,1.0,500.0,2022-10-01,sh
8407,경기도,김포시,하성면 마곡리,2022,10,전세,1.0,27000.0,2022-10-01,sh
8408,경기도,김포시,하성면 석탄리,2022,10,월세,2.0,250.0,2022-10-01,sh
8409,경기도,김포시,하성면 석탄리,2022,10,전세,1.0,28000.0,2022-10-01,sh
8410,경기도,남양주시,금곡동,2022,10,월세,2.0,2700.0,2022-10-01,sh
8411,경기도,남양주시,다산동,2022,10,월세,18.0,7733.333333333333,2022-10-01,sh
8412,경기도,남양주시,다산동,2022,10,전세,30.0,23951.133333333335,2022-10-01,sh
8413,경기도,남양주시,별내동,2022,10,월세,46.0,7173.913043478261,2022-10-01,sh
8414,경기도,남양주시,별내동,2022,10,전세,62.0,22590.08064516129,2022-10-01,sh
8415,경기도,남양주시,별내면 청학리,2022,10,월세,9.0,1793.3333333333333,2022-10-01,sh
8416,경기도,남양주시,별내면 청학리,2022,10,전세,5.0,8956.0,2022-10-01,sh
8417,경기도,남양주시,오남읍 양지리,2022,10,전세,1.0,13200.0,2022-10-01,sh
8418,경기도,남양주시,오남읍 오남리,2022,10,월세,3.0,1000.0,2022-10-01,sh
8419,경기도,남양주시,오남읍 오남리,2022,10,전세,1.0,18000.0,2022-10-01,sh
8420,경기도,남양주시,와부읍 덕소리,2022,10,전세,1.0,13650.0,2022-10-01,sh
8421,경기도,남양주시,와부읍 도곡리,2022,10,월세,1.0,500.0,2022-10-01,sh
8422,경기도,남양주시,와부읍 월문리,2022,10,월세,2.0,500.0,2022-10-01,sh
8423,경기도,남양주시,와부읍 팔당리,2022,10,월세,1.0,3000.0,2022-10-01,sh
8424,경기도,남양주시,와부읍 팔당리,2022,10,전세,1.0,18000.0,2022-10-01,sh
8425,경기도,남양주시,일패동,2022,10,전세,1.0,15000.0,2022-10-01,sh
8426,경기도,남양주시,조안면 송촌리,2022,10,월세,1.0,7000.0,2022-10-01,sh
8427,경기도,남양주시,진건읍 사능리,2022,10,월세,3.0,1000.0,2022-10-01,sh
8428,경기도,남양주시,진건읍 송능리,2022,10,월세,1.0,500.0,2022-10-01,sh
8429,경기도,남양주시,진건읍 용정리,2022,10,월세,1.0,1000.0,2022-10-01,sh
