년,월,구분,인구수,행정동코드,행정동,행정동_시도명,행정동_시군구명,행정동_읍면동명,행정동시군구코드,행정동읍면동코드,행정동_주소
2022,10,총인구수,2982,4283034000,현남면,강원도,양양군,현남면,42830,34000,강원도 양양군 현남면
2022,10,남자인구수,1553,4283034000,현남면,강원도,양양군,현남면,42830,34000,강원도 양양군 현남면
2022,10,여자인구수,1429,4283034000,현남면,강원도,양양군,현남면,42830,34000,강원도 양양군 현남면
2022,10,총인구수,4559,4283035000,강현면,강원도,양양군,강현면,42830,35000,강원도 양양군 강현면
2022,10,남자인구수,2335,4283035000,강현면,강원도,양양군,강현면,42830,35000,강원도 양양군 강현면
2022,10,여자인구수,2224,4283035000,강현면,강원도,양양군,강현면,42830,35000,강원도 양양군 강현면
2022,10,총인구수,2183,4311131000,낭성면,충청북도,청주시 상당구,낭성면,43111,31000,충청북도 청주시 상당구 낭성면
2022,10,남자인구수,1150,4311131000,낭성면,충청북도,청주시 상당구,낭성면,43111,31000,충청북도 청주시 상당구 낭성면
2022,10,여자인구수,1033,4311131000,낭성면,충청북도,청주시 상당구,낭성면,43111,31000,충청북도 청주시 상당구 낭성면
2022,10,총인구수,4759,4311132000,미원면,충청북도,청주시 상당구,미원면,43111,32000,충청북도 청주시 상당구 미원면
2022,10,남자인구수,2447,4311132000,미원면,충청북도,청주시 상당구,미원면,43111,32000,충청북도 청주시 상당구 미원면
2022,10,여자인구수,2312,4311132000,미원면,충청북도,청주시 상당구,미원면,43111,32000,충청북도 청주시 상당구 미원면
2022,10,총인구수,3793,4311133000,가덕면,충청북도,청주시 상당구,가덕면,43111,33000,충청북도 청주시 상당구 가덕면
2022,10,남자인구수,1949,4311133000,가덕면,충청북도,청주시 상당구,가덕면,43111,33000,충청북도 청주시 상당구 가덕면
2022,10,여자인구수,1844,4311133000,가덕면,충청북도,청주시 상당구,가덕면,43111,33000,충청북도 청주시 상당구 가덕면
2022,10,총인구수,6751,4311134000,남일면,충청북도,청주시 상당구,남일면,43111,34000,충청북도 청주시 상당구 남일면
2022,10,남자인구수,3464,4311134000,남일면,충청북도,청주시 상당구,남일면,43111,34000,충청북도 청주시 상당구 남일면
2022,10,여자인구수,3287,4311134000,남일면,충청북도,청주시 상당구,남일면,43111,34000,충청북도 청주시 상당구 남일면
2022,10,총인구수,3808,4311135000,문의면,충청북도,청주시 상당구,문의면,43111,35000,충청북도 청주시 상당구 문의면
2022,10,남자인구수,1979,4311135000,문의면,충청북도,청주시 상당구,문의면,43111,35000,충청북도 청주시 상당구 문의면
2022,10,여자인구수,1829,4311135000,문의면,충청북도,청주시 상당구,문의면,43111,35000,충청북도 청주시 상당구 문의면
2022,10,총인구수,6744,4311152500,중앙동,충청북도,청주시 상당구,중앙동,43111,52500,충청북도 청주시 상당구 중앙동
2022,10,남자인구수,3316,4311152500,중앙동,충청북도,청주시 상당구,중앙동,43111,52500,충청북도 청주시 상당구 중앙동
2022,10,여자인구수,3428,4311152500,중앙동,충청북도,청주시 상당구,중앙동,43111,52500,충청북도 청주시 상당구 중앙동
2022,10,총인구수,6688,4311154500,성안동,충청북도,청주시 상당구,성안동,43111,54500,충청북도 청주시 상당구 성안동
2022,10,남자인구수,3423,4311154500,성안동,충청북도,청주시 상당구,성안동,43111,54500,충청북도 청주시 상당구 성안동
2022,10,여자인구수,3265,4311154500,성안동,충청북도,청주시 상당구,성안동,43111,54500,충청북도 청주시 상당구 성안동
2022,10,총인구수,8398,4311162000,탑대성동,충청북도,청주시 상당구,탑대성동,43111,62000,충청북도 청주시 상당구 탑대성동
2022,10,남자인구수,4097,4311162000,탑대성동,충청북도,청주시 상당구,탑대성동,43111,62000,충청북도 청주시 상당구 탑대성동
2022,10,여자인구수,4301,4311162000,탑대성동,충청북도,청주시 상당구,탑대성동,43111,62000,충청북도 청주시 상당구 탑대성동
2022,10,총인구수,10437,4311167000,영운동,충청북도,청주시 상당구,영운동,43111,67000,충청북도 청주시 상당구 영운동
2022,10,남자인구수,5240,4311167000,영운동,충청북도,청주시 상당구,영운동,43111,67000,충청북도 청주시 상당구 영운동
2022,10,여자인구수,5197,4311167000,영운동,충청북도,청주시 상당구,영운동,43111,67000,충청북도 청주시 상당구 영운동
2022,10,총인구수,30475,4311168000,금천동,충청북도,청주시 상당구,금천동,43111,68000,충청북도 청주시 상당구 금천동
2022,10,남자인구수,14759,4311168000,금천동,충청북도,청주시 상당구,금천동,43111,68000,충청북도 청주시 상당구 금천동
2022,10,여자인구수,15716,4311168000,금천동,충청북도,청주시 상당구,금천동,43111,68000,충청북도 청주시 상당구 금천동
2022,10,총인구수,13184,4311169000,용담.명암.산성동,충청북도,청주시 상당구,용담.명암.산성동,43111,69000,충청북도 청주시 상당구 용담.명암.산성동
2022,10,남자인구수,6498,4311169000,용담.명암.산성동,충청북도,청주시 상당구,용담.명암.산성동,43111,69000,충청북도 청주시 상당구 용담.명암.산성동
2022,10,여자인구수,6686,4311169000,용담.명암.산성동,충청북도,청주시 상당구,용담.명암.산성동,43111,69000,충청북도 청주시 상당구 용담.명암.산성동
2022,10,총인구수,57581,4311172000,용암1동,충청북도,청주시 상당구,용암1동,43111,72000,충청북도 청주시 상당구 용암1동
2022,10,남자인구수,28788,4311172000,용암1동,충청북도,청주시 상당구,용암1동,43111,72000,충청북도 청주시 상당구 용암1동
2022,10,여자인구수,28793,4311172000,용암1동,충청북도,청주시 상당구,용암1동,43111,72000,충청북도 청주시 상당구 용암1동
2022,10,총인구수,40706,4311173000,용암2동,충청북도,청주시 상당구,용암2동,43111,73000,충청북도 청주시 상당구 용암2동
2022,10,남자인구수,20066,4311173000,용암2동,충청북도,청주시 상당구,용암2동,43111,73000,충청북도 청주시 상당구 용암2동
2022,10,여자인구수,20640,4311173000,용암2동,충청북도,청주시 상당구,용암2동,43111,73000,충청북도 청주시 상당구 용암2동
2022,10,총인구수,10011,4311231000,남이면,충청북도,청주시 서원구,남이면,43112,31000,충청북도 청주시 서원구 남이면
2022,10,남자인구수,5241,4311231000,남이면,충청북도,청주시 서원구,남이면,43112,31000,충청북도 청주시 서원구 남이면
2022,10,여자인구수,4770,4311231000,남이면,충청북도,청주시 서원구,남이면,43112,31000,충청북도 청주시 서원구 남이면
2022,10,총인구수,3158,4311232000,현도면,충청북도,청주시 서원구,현도면,43112,32000,충청북도 청주시 서원구 현도면
2022,10,남자인구수,1637,4311232000,현도면,충청북도,청주시 서원구,현도면,43112,32000,충청북도 청주시 서원구 현도면
2022,10,여자인구수,1521,4311232000,현도면,충청북도,청주시 서원구,현도면,43112,32000,충청북도 청주시 서원구 현도면
2022,10,총인구수,5789,4311251000,사직1동,충청북도,청주시 서원구,사직1동,43112,51000,충청북도 청주시 서원구 사직1동
2022,10,남자인구수,3005,4311251000,사직1동,충청북도,청주시 서원구,사직1동,43112,51000,충청북도 청주시 서원구 사직1동
2022,10,여자인구수,2784,4311251000,사직1동,충청북도,청주시 서원구,사직1동,43112,51000,충청북도 청주시 서원구 사직1동
2022,10,총인구수,13198,4311252000,사직2동,충청북도,청주시 서원구,사직2동,43112,52000,충청북도 청주시 서원구 사직2동
2022,10,남자인구수,6471,4311252000,사직2동,충청북도,청주시 서원구,사직2동,43112,52000,충청북도 청주시 서원구 사직2동
2022,10,여자인구수,6727,4311252000,사직2동,충청북도,청주시 서원구,사직2동,43112,52000,충청북도 청주시 서원구 사직2동
2022,10,총인구수,14646,4311253000,사창동,충청북도,청주시 서원구,사창동,43112,53000,충청북도 청주시 서원구 사창동
2022,10,남자인구수,7441,4311253000,사창동,충청북도,청주시 서원구,사창동,43112,53000,충청북도 청주시 서원구 사창동
2022,10,여자인구수,7205,4311253000,사창동,충청북도,청주시 서원구,사창동,43112,53000,충청북도 청주시 서원구 사창동
2022,10,총인구수,17426,4311254000,모충동,충청북도,청주시 서원구,모충동,43112,54000,충청북도 청주시 서원구 모충동
2022,10,남자인구수,8725,4311254000,모충동,충청북도,청주시 서원구,모충동,43112,54000,충청북도 청주시 서원구 모충동
2022,10,여자인구수,8701,4311254000,모충동,충청북도,청주시 서원구,모충동,43112,54000,충청북도 청주시 서원구 모충동
2022,10,총인구수,26001,4311255000,산남동,충청북도,청주시 서원구,산남동,43112,55000,충청북도 청주시 서원구 산남동
2022,10,남자인구수,13022,4311255000,산남동,충청북도,청주시 서원구,산남동,43112,55000,충청북도 청주시 서원구 산남동
2022,10,여자인구수,12979,4311255000,산남동,충청북도,청주시 서원구,산남동,43112,55000,충청북도 청주시 서원구 산남동
2022,10,총인구수,29589,4311256000,분평동,충청북도,청주시 서원구,분평동,43112,56000,충청북도 청주시 서원구 분평동
2022,10,남자인구수,14354,4311256000,분평동,충청북도,청주시 서원구,분평동,43112,56000,충청북도 청주시 서원구 분평동
2022,10,여자인구수,15235,4311256000,분평동,충청북도,청주시 서원구,분평동,43112,56000,충청북도 청주시 서원구 분평동
2022,10,총인구수,13198,4311257000,수곡1동,충청북도,청주시 서원구,수곡1동,43112,57000,충청북도 청주시 서원구 수곡1동
2022,10,남자인구수,6710,4311257000,수곡1동,충청북도,청주시 서원구,수곡1동,43112,57000,충청북도 청주시 서원구 수곡1동
2022,10,여자인구수,6488,4311257000,수곡1동,충청북도,청주시 서원구,수곡1동,43112,57000,충청북도 청주시 서원구 수곡1동
2022,10,총인구수,15591,4311258000,수곡2동,충청북도,청주시 서원구,수곡2동,43112,58000,충청북도 청주시 서원구 수곡2동
2022,10,남자인구수,7671,4311258000,수곡2동,충청북도,청주시 서원구,수곡2동,43112,58000,충청북도 청주시 서원구 수곡2동
2022,10,여자인구수,7920,4311258000,수곡2동,충청북도,청주시 서원구,수곡2동,43112,58000,충청북도 청주시 서원구 수곡2동
2022,10,총인구수,43054,4311259000,성화.개신.죽림동,충청북도,청주시 서원구,성화.개신.죽림동,43112,59000,충청북도 청주시 서원구 성화.개신.죽림동
2022,10,남자인구수,21273,4311259000,성화.개신.죽림동,충청북도,청주시 서원구,성화.개신.죽림동,43112,59000,충청북도 청주시 서원구 성화.개신.죽림동
2022,10,여자인구수,21781,4311259000,성화.개신.죽림동,충청북도,청주시 서원구,성화.개신.죽림동,43112,59000,충청북도 청주시 서원구 성화.개신.죽림동
2022,10,총인구수,24500,4311325000,오송읍,충청북도,청주시 흥덕구,오송읍,43113,25000,충청북도 청주시 흥덕구 오송읍
2022,10,남자인구수,12175,4311325000,오송읍,충청북도,청주시 흥덕구,오송읍,43113,25000,충청북도 청주시 흥덕구 오송읍
2022,10,여자인구수,12325,4311325000,오송읍,충청북도,청주시 흥덕구,오송읍,43113,25000,충청북도 청주시 흥덕구 오송읍
2022,10,총인구수,10676,4311331000,강내면,충청북도,청주시 흥덕구,강내면,43113,31000,충청북도 청주시 흥덕구 강내면
2022,10,남자인구수,5490,4311331000,강내면,충청북도,청주시 흥덕구,강내면,43113,31000,충청북도 청주시 흥덕구 강내면
2022,10,여자인구수,5186,4311331000,강내면,충청북도,청주시 흥덕구,강내면,43113,31000,충청북도 청주시 흥덕구 강내면
2022,10,총인구수,17798,4311332000,옥산면,충청북도,청주시 흥덕구,옥산면,43113,32000,충청북도 청주시 흥덕구 옥산면
2022,10,남자인구수,9082,4311332000,옥산면,충청북도,청주시 흥덕구,옥산면,43113,32000,충청북도 청주시 흥덕구 옥산면
2022,10,여자인구수,8716,4311332000,옥산면,충청북도,청주시 흥덕구,옥산면,43113,32000,충청북도 청주시 흥덕구 옥산면
2022,10,총인구수,16287,4311370000,운천.신봉동,충청북도,청주시 흥덕구,운천.신봉동,43113,70000,충청북도 청주시 흥덕구 운천.신봉동
2022,10,남자인구수,8028,4311370000,운천.신봉동,충청북도,청주시 흥덕구,운천.신봉동,43113,70000,충청북도 청주시 흥덕구 운천.신봉동
2022,10,여자인구수,8259,4311370000,운천.신봉동,충청북도,청주시 흥덕구,운천.신봉동,43113,70000,충청북도 청주시 흥덕구 운천.신봉동
2022,10,총인구수,49902,4311374100,복대1동,충청북도,청주시 흥덕구,복대1동,43113,74100,충청북도 청주시 흥덕구 복대1동
2022,10,남자인구수,25499,4311374100,복대1동,충청북도,청주시 흥덕구,복대1동,43113,74100,충청북도 청주시 흥덕구 복대1동
2022,10,여자인구수,24403,4311374100,복대1동,충청북도,청주시 흥덕구,복대1동,43113,74100,충청북도 청주시 흥덕구 복대1동
2022,10,총인구수,16050,4311374200,복대2동,충청북도,청주시 흥덕구,복대2동,43113,74200,충청북도 청주시 흥덕구 복대2동
2022,10,남자인구수,8291,4311374200,복대2동,충청북도,청주시 흥덕구,복대2동,43113,74200,충청북도 청주시 흥덕구 복대2동
2022,10,여자인구수,7759,4311374200,복대2동,충청북도,청주시 흥덕구,복대2동,43113,74200,충청북도 청주시 흥덕구 복대2동
2022,10,총인구수,55598,4311374700,가경동,충청북도,청주시 흥덕구,가경동,43113,74700,충청북도 청주시 흥덕구 가경동
2022,10,남자인구수,27117,4311374700,가경동,충청북도,청주시 흥덕구,가경동,43113,74700,충청북도 청주시 흥덕구 가경동
2022,10,여자인구수,28481,4311374700,가경동,충청북도,청주시 흥덕구,가경동,43113,74700,충청북도 청주시 흥덕구 가경동
2022,10,총인구수,9487,4311375100,봉명1동,충청북도,청주시 흥덕구,봉명1동,43113,75100,충청북도 청주시 흥덕구 봉명1동
2022,10,남자인구수,5068,4311375100,봉명1동,충청북도,청주시 흥덕구,봉명1동,43113,75100,충청북도 청주시 흥덕구 봉명1동
2022,10,여자인구수,4419,4311375100,봉명1동,충청북도,청주시 흥덕구,봉명1동,43113,75100,충청북도 청주시 흥덕구 봉명1동
2022,10,총인구수,23389,4311375600,봉명2.송정동,충청북도,청주시 흥덕구,봉명2.송정동,43113,75600,충청북도 청주시 흥덕구 봉명2.송정동
2022,10,남자인구수,12562,4311375600,봉명2.송정동,충청북도,청주시 흥덕구,봉명2.송정동,43113,75600,충청북도 청주시 흥덕구 봉명2.송정동
2022,10,여자인구수,10827,4311375600,봉명2.송정동,충청북도,청주시 흥덕구,봉명2.송정동,43113,75600,충청북도 청주시 흥덕구 봉명2.송정동
2022,10,총인구수,28382,4311376000,강서제1동,충청북도,청주시 흥덕구,강서제1동,43113,76000,충청북도 청주시 흥덕구 강서제1동
2022,10,남자인구수,14427,4311376000,강서제1동,충청북도,청주시 흥덕구,강서제1동,43113,76000,충청북도 청주시 흥덕구 강서제1동
2022,10,여자인구수,13955,4311376000,강서제1동,충청북도,청주시 흥덕구,강서제1동,43113,76000,충청북도 청주시 흥덕구 강서제1동
2022,10,총인구수,16004,4311377000,강서제2동,충청북도,청주시 흥덕구,강서제2동,43113,77000,충청북도 청주시 흥덕구 강서제2동
2022,10,남자인구수,8476,4311377000,강서제2동,충청북도,청주시 흥덕구,강서제2동,43113,77000,충청북도 청주시 흥덕구 강서제2동
2022,10,여자인구수,7528,4311377000,강서제2동,충청북도,청주시 흥덕구,강서제2동,43113,77000,충청북도 청주시 흥덕구 강서제2동
2022,10,총인구수,18924,4311425000,내수읍,충청북도,청주시 청원구,내수읍,43114,25000,충청북도 청주시 청원구 내수읍
2022,10,남자인구수,9711,4311425000,내수읍,충청북도,청주시 청원구,내수읍,43114,25000,충청북도 청주시 청원구 내수읍
2022,10,여자인구수,9213,4311425000,내수읍,충청북도,청주시 청원구,내수읍,43114,25000,충청북도 청주시 청원구 내수읍
2022,10,총인구수,69677,4311425300,오창읍,충청북도,청주시 청원구,오창읍,43114,25300,충청북도 청주시 청원구 오창읍
2022,10,남자인구수,37218,4311425300,오창읍,충청북도,청주시 청원구,오창읍,43114,25300,충청북도 청주시 청원구 오창읍
2022,10,여자인구수,32459,4311425300,오창읍,충청북도,청주시 청원구,오창읍,43114,25300,충청북도 청주시 청원구 오창읍
2022,10,총인구수,4419,4311431000,북이면,충청북도,청주시 청원구,북이면,43114,31000,충청북도 청주시 청원구 북이면
2022,10,남자인구수,2365,4311431000,북이면,충청북도,청주시 청원구,북이면,43114,31000,충청북도 청주시 청원구 북이면
2022,10,여자인구수,2054,4311431000,북이면,충청북도,청주시 청원구,북이면,43114,31000,충청북도 청주시 청원구 북이면
2022,10,총인구수,12327,4311451000,우암동,충청북도,청주시 청원구,우암동,43114,51000,충청북도 청주시 청원구 우암동
2022,10,남자인구수,6231,4311451000,우암동,충청북도,청주시 청원구,우암동,43114,51000,충청북도 청주시 청원구 우암동
2022,10,여자인구수,6096,4311451000,우암동,충청북도,청주시 청원구,우암동,43114,51000,충청북도 청주시 청원구 우암동
2022,10,총인구수,8368,4311452000,내덕1동,충청북도,청주시 청원구,내덕1동,43114,52000,충청북도 청주시 청원구 내덕1동
2022,10,남자인구수,4233,4311452000,내덕1동,충청북도,청주시 청원구,내덕1동,43114,52000,충청북도 청주시 청원구 내덕1동
2022,10,여자인구수,4135,4311452000,내덕1동,충청북도,청주시 청원구,내덕1동,43114,52000,충청북도 청주시 청원구 내덕1동
2022,10,총인구수,13343,4311453000,내덕2동,충청북도,청주시 청원구,내덕2동,43114,53000,충청북도 청주시 청원구 내덕2동
2022,10,남자인구수,6853,4311453000,내덕2동,충청북도,청주시 청원구,내덕2동,43114,53000,충청북도 청주시 청원구 내덕2동
2022,10,여자인구수,6490,4311453000,내덕2동,충청북도,청주시 청원구,내덕2동,43114,53000,충청북도 청주시 청원구 내덕2동
2022,10,총인구수,48781,4311454000,율량.사천동,충청북도,청주시 청원구,율량.사천동,43114,54000,충청북도 청주시 청원구 율량.사천동
2022,10,남자인구수,24327,4311454000,율량.사천동,충청북도,청주시 청원구,율량.사천동,43114,54000,충청북도 청주시 청원구 율량.사천동
2022,10,여자인구수,24454,4311454000,율량.사천동,충청북도,청주시 청원구,율량.사천동,43114,54000,충청북도 청주시 청원구 율량.사천동
2022,10,총인구수,18127,4311455000,오근장동,충청북도,청주시 청원구,오근장동,43114,55000,충청북도 청주시 청원구 오근장동
2022,10,남자인구수,8951,4311455000,오근장동,충청북도,청주시 청원구,오근장동,43114,55000,충청북도 청주시 청원구 오근장동
2022,10,여자인구수,9176,4311455000,오근장동,충청북도,청주시 청원구,오근장동,43114,55000,충청북도 청주시 청원구 오근장동
2022,10,총인구수,4764,4313025000,주덕읍,충청북도,충주시,주덕읍,43130,25000,충청북도 충주시 주덕읍
2022,10,남자인구수,2472,4313025000,주덕읍,충청북도,충주시,주덕읍,43130,25000,충청북도 충주시 주덕읍
2022,10,여자인구수,2292,4313025000,주덕읍,충청북도,충주시,주덕읍,43130,25000,충청북도 충주시 주덕읍
2022,10,총인구수,2031,4313031000,살미면,충청북도,충주시,살미면,43130,31000,충청북도 충주시 살미면
2022,10,남자인구수,1026,4313031000,살미면,충청북도,충주시,살미면,43130,31000,충청북도 충주시 살미면
2022,10,여자인구수,1005,4313031000,살미면,충청북도,충주시,살미면,43130,31000,충청북도 충주시 살미면
2022,10,총인구수,2870,4313032500,수안보면,충청북도,충주시,수안보면,43130,32500,충청북도 충주시 수안보면
2022,10,남자인구수,1440,4313032500,수안보면,충청북도,충주시,수안보면,43130,32500,충청북도 충주시 수안보면
2022,10,여자인구수,1430,4313032500,수안보면,충청북도,충주시,수안보면,43130,32500,충청북도 충주시 수안보면
2022,10,총인구수,9236,4313033500,대소원면,충청북도,충주시,대소원면,43130,33500,충청북도 충주시 대소원면
2022,10,남자인구수,5237,4313033500,대소원면,충청북도,충주시,대소원면,43130,33500,충청북도 충주시 대소원면
2022,10,여자인구수,3999,4313033500,대소원면,충청북도,충주시,대소원면,43130,33500,충청북도 충주시 대소원면
2022,10,총인구수,2824,4313035000,신니면,충청북도,충주시,신니면,43130,35000,충청북도 충주시 신니면
2022,10,남자인구수,1452,4313035000,신니면,충청북도,충주시,신니면,43130,35000,충청북도 충주시 신니면
2022,10,여자인구수,1372,4313035000,신니면,충청북도,충주시,신니면,43130,35000,충청북도 충주시 신니면
2022,10,총인구수,2229,4313036000,노은면,충청북도,충주시,노은면,43130,36000,충청북도 충주시 노은면
2022,10,남자인구수,1144,4313036000,노은면,충청북도,충주시,노은면,43130,36000,충청북도 충주시 노은면
2022,10,여자인구수,1085,4313036000,노은면,충청북도,충주시,노은면,43130,36000,충청북도 충주시 노은면
2022,10,총인구수,3965,4313037000,앙성면,충청북도,충주시,앙성면,43130,37000,충청북도 충주시 앙성면
2022,10,남자인구수,2044,4313037000,앙성면,충청북도,충주시,앙성면,43130,37000,충청북도 충주시 앙성면
2022,10,여자인구수,1921,4313037000,앙성면,충청북도,충주시,앙성면,43130,37000,충청북도 충주시 앙성면
2022,10,총인구수,13640,4313038500,중앙탑면,충청북도,충주시,중앙탑면,43130,38500,충청북도 충주시 중앙탑면
2022,10,남자인구수,7053,4313038500,중앙탑면,충청북도,충주시,중앙탑면,43130,38500,충청북도 충주시 중앙탑면
2022,10,여자인구수,6587,4313038500,중앙탑면,충청북도,충주시,중앙탑면,43130,38500,충청북도 충주시 중앙탑면
2022,10,총인구수,3872,4313039000,금가면,충청북도,충주시,금가면,43130,39000,충청북도 충주시 금가면
2022,10,남자인구수,2079,4313039000,금가면,충청북도,충주시,금가면,43130,39000,충청북도 충주시 금가면
2022,10,여자인구수,1793,4313039000,금가면,충청북도,충주시,금가면,43130,39000,충청북도 충주시 금가면
2022,10,총인구수,3599,4313040000,동량면,충청북도,충주시,동량면,43130,40000,충청북도 충주시 동량면
2022,10,남자인구수,1813,4313040000,동량면,충청북도,충주시,동량면,43130,40000,충청북도 충주시 동량면
2022,10,여자인구수,1786,4313040000,동량면,충청북도,충주시,동량면,43130,40000,충청북도 충주시 동량면
2022,10,총인구수,2221,4313041000,산척면,충청북도,충주시,산척면,43130,41000,충청북도 충주시 산척면
2022,10,남자인구수,1143,4313041000,산척면,충청북도,충주시,산척면,43130,41000,충청북도 충주시 산척면
2022,10,여자인구수,1078,4313041000,산척면,충청북도,충주시,산척면,43130,41000,충청북도 충주시 산척면
2022,10,총인구수,3061,4313042000,엄정면,충청북도,충주시,엄정면,43130,42000,충청북도 충주시 엄정면
2022,10,남자인구수,1554,4313042000,엄정면,충청북도,충주시,엄정면,43130,42000,충청북도 충주시 엄정면
2022,10,여자인구수,1507,4313042000,엄정면,충청북도,충주시,엄정면,43130,42000,충청북도 충주시 엄정면
2022,10,총인구수,1920,4313043000,소태면,충청북도,충주시,소태면,43130,43000,충청북도 충주시 소태면
2022,10,남자인구수,988,4313043000,소태면,충청북도,충주시,소태면,43130,43000,충청북도 충주시 소태면
2022,10,여자인구수,932,4313043000,소태면,충청북도,충주시,소태면,43130,43000,충청북도 충주시 소태면
2022,10,총인구수,2580,4313051500,성내.충인동,충청북도,충주시,성내.충인동,43130,51500,충청북도 충주시 성내.충인동
2022,10,남자인구수,1267,4313051500,성내.충인동,충청북도,충주시,성내.충인동,43130,51500,충청북도 충주시 성내.충인동
2022,10,여자인구수,1313,4313051500,성내.충인동,충청북도,충주시,성내.충인동,43130,51500,충청북도 충주시 성내.충인동
2022,10,총인구수,23157,4313053500,교현.안림동,충청북도,충주시,교현.안림동,43130,53500,충청북도 충주시 교현.안림동
2022,10,남자인구수,11516,4313053500,교현.안림동,충청북도,충주시,교현.안림동,43130,53500,충청북도 충주시 교현.안림동
2022,10,여자인구수,11641,4313053500,교현.안림동,충청북도,충주시,교현.안림동,43130,53500,충청북도 충주시 교현.안림동
2022,10,총인구수,6654,4313054000,교현2동,충청북도,충주시,교현2동,43130,54000,충청북도 충주시 교현2동
2022,10,남자인구수,3379,4313054000,교현2동,충청북도,충주시,교현2동,43130,54000,충청북도 충주시 교현2동
2022,10,여자인구수,3275,4313054000,교현2동,충청북도,충주시,교현2동,43130,54000,충청북도 충주시 교현2동
2022,10,총인구수,14811,4313055000,용산동,충청북도,충주시,용산동,43130,55000,충청북도 충주시 용산동
2022,10,남자인구수,7282,4313055000,용산동,충청북도,충주시,용산동,43130,55000,충청북도 충주시 용산동
2022,10,여자인구수,7529,4313055000,용산동,충청북도,충주시,용산동,43130,55000,충청북도 충주시 용산동
2022,10,총인구수,5165,4313056000,지현동,충청북도,충주시,지현동,43130,56000,충청북도 충주시 지현동
2022,10,남자인구수,2553,4313056000,지현동,충청북도,충주시,지현동,43130,56000,충청북도 충주시 지현동
2022,10,여자인구수,2612,4313056000,지현동,충청북도,충주시,지현동,43130,56000,충청북도 충주시 지현동
2022,10,총인구수,9328,4313057100,문화동,충청북도,충주시,문화동,43130,57100,충청북도 충주시 문화동
2022,10,남자인구수,4694,4313057100,문화동,충청북도,충주시,문화동,43130,57100,충청북도 충주시 문화동
2022,10,여자인구수,4634,4313057100,문화동,충청북도,충주시,문화동,43130,57100,충청북도 충주시 문화동
2022,10,총인구수,20318,4313058000,호암.직동,충청북도,충주시,호암.직동,43130,58000,충청북도 충주시 호암.직동
2022,10,남자인구수,10072,4313058000,호암.직동,충청북도,충주시,호암.직동,43130,58000,충청북도 충주시 호암.직동
2022,10,여자인구수,10246,4313058000,호암.직동,충청북도,충주시,호암.직동,43130,58000,충청북도 충주시 호암.직동
2022,10,총인구수,3825,4313060500,달천동,충청북도,충주시,달천동,43130,60500,충청북도 충주시 달천동
2022,10,남자인구수,2068,4313060500,달천동,충청북도,충주시,달천동,43130,60500,충청북도 충주시 달천동
2022,10,여자인구수,1757,4313060500,달천동,충청북도,충주시,달천동,43130,60500,충청북도 충주시 달천동
2022,10,총인구수,9003,4313061000,봉방동,충청북도,충주시,봉방동,43130,61000,충청북도 충주시 봉방동
2022,10,남자인구수,4685,4313061000,봉방동,충청북도,충주시,봉방동,43130,61000,충청북도 충주시 봉방동
2022,10,여자인구수,4318,4313061000,봉방동,충청북도,충주시,봉방동,43130,61000,충청북도 충주시 봉방동
2022,10,총인구수,14335,4313062500,칠금.금릉동,충청북도,충주시,칠금.금릉동,43130,62500,충청북도 충주시 칠금.금릉동
2022,10,남자인구수,7069,4313062500,칠금.금릉동,충청북도,충주시,칠금.금릉동,43130,62500,충청북도 충주시 칠금.금릉동
2022,10,여자인구수,7266,4313062500,칠금.금릉동,충청북도,충주시,칠금.금릉동,43130,62500,충청북도 충주시 칠금.금릉동
2022,10,총인구수,36420,4313063000,연수동,충청북도,충주시,연수동,43130,63000,충청북도 충주시 연수동
2022,10,남자인구수,18084,4313063000,연수동,충청북도,충주시,연수동,43130,63000,충청북도 충주시 연수동
2022,10,여자인구수,18336,4313063000,연수동,충청북도,충주시,연수동,43130,63000,충청북도 충주시 연수동
2022,10,총인구수,6587,4313064000,목행.용탄동,충청북도,충주시,목행.용탄동,43130,64000,충청북도 충주시 목행.용탄동
2022,10,남자인구수,3438,4313064000,목행.용탄동,충청북도,충주시,목행.용탄동,43130,64000,충청북도 충주시 목행.용탄동
2022,10,여자인구수,3149,4313064000,목행.용탄동,충청북도,충주시,목행.용탄동,43130,64000,충청북도 충주시 목행.용탄동
2022,10,총인구수,6721,4315025000,봉양읍,충청북도,제천시,봉양읍,43150,25000,충청북도 제천시 봉양읍
2022,10,남자인구수,3430,4315025000,봉양읍,충청북도,제천시,봉양읍,43150,25000,충청북도 제천시 봉양읍
2022,10,여자인구수,3291,4315025000,봉양읍,충청북도,제천시,봉양읍,43150,25000,충청북도 제천시 봉양읍
2022,10,총인구수,1848,4315031000,금성면,충청북도,제천시,금성면,43150,31000,충청북도 제천시 금성면
2022,10,남자인구수,980,4315031000,금성면,충청북도,제천시,금성면,43150,31000,충청북도 제천시 금성면
2022,10,여자인구수,868,4315031000,금성면,충청북도,제천시,금성면,43150,31000,충청북도 제천시 금성면
2022,10,총인구수,1249,4315032000,청풍면,충청북도,제천시,청풍면,43150,32000,충청북도 제천시 청풍면
2022,10,남자인구수,647,4315032000,청풍면,충청북도,제천시,청풍면,43150,32000,충청북도 제천시 청풍면
2022,10,여자인구수,602,4315032000,청풍면,충청북도,제천시,청풍면,43150,32000,충청북도 제천시 청풍면
